"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
2015-07-25,6.02,6.038,4.816,5.712,5.922,6.546,8.11,8.276
2015-07-26,6.126,5.946,4.815,5.707,5.918,6.514,8.08,8.266
2015-07-27,6.193,5.954,4.833,5.695,5.898,6.515,8.091,8.279
2015-07-28,6.27,6.031,4.865,5.68,5.861,6.498,8.091,8.288
2015-07-29,6.247,6.132,4.864,5.662,5.852,6.539,8.134,8.324
2015-07-30,6.178,5.99,4.834,5.656,5.847,6.593,8.169,8.361
2015-07-31,6.314,5.9,4.838,5.636,5.818,6.588,8.16,8.383
2015-08-01,6.388,6.01,4.859,5.611,5.783,6.592,8.195,8.4
2015-08-02,6.365,6.094,4.859,5.606,5.773,6.649,8.24,8.445
2015-08-03,6.366,6.036,4.844,5.594,5.762,6.689,8.276,8.48
2015-08-04,6.415,5.875,4.844,5.589,5.739,6.701,8.294,8.505
2015-08-05,6.523,5.944,4.867,5.557,5.692,6.684,8.317,8.522
2015-08-06,6.498,6.105,4.861,5.495,5.621,6.706,8.37,8.556
2015-08-07,6.506,6.131,4.846,5.443,5.561,6.735,8.411,8.599
2015-08-08,6.446,6.067,4.827,5.405,5.516,6.772,8.462,8.626
2015-08-09,6.449,6.027,4.807,5.345,5.469,6.789,8.517,8.669
2015-08-10,6.434,6.105,4.789,5.246,5.433,6.83,8.567,8.732
2015-08-11,6.216,6.174,4.749,5.117,5.4,6.865,8.621,8.777
2015-08-12,6.139,6.041,4.728,5.087,5.378,6.878,8.628,8.822
2015-08-13,6.206,6.069,4.776,5.092,5.417,6.81,8.56,8.792
2015-08-14,5.968,6.032,4.785,5.081,5.53,6.889,8.61,8.792
2015-08-15,6.02,5.893,4.835,5.118,5.629,6.876,8.556,8.762
2015-08-16,6.137,5.846,4.89,5.187,5.718,6.857,8.531,8.703
2015-08-17,6.233,5.89,4.959,5.256,5.785,6.868,8.525,8.677
2015-08-18,6.343,5.961,5.03,5.326,5.833,6.872,8.513,8.648
2015-08-19,6.362,6.066,5.089,5.387,5.869,6.892,8.514,8.628
2015-08-20,6.492,6.026,5.128,5.418,5.848,6.915,8.521,8.651
2015-08-21,6.58,6.13,5.164,5.438,5.781,6.907,8.521,8.639
2015-08-22,6.651,6.315,5.239,5.462,5.714,6.877,8.504,8.658
2015-08-23,6.558,6.459,5.293,5.493,5.675,6.858,8.483,8.671
2015-08-24,6.487,6.491,5.286,5.533,5.669,6.832,8.457,8.671
2015-08-25,6.518,6.463,5.259,5.555,5.698,6.821,8.461,8.665
2015-08-26,6.471,6.403,5.221,5.564,5.716,6.884,8.497,8.689
2015-08-27,6.58,6.422,5.254,5.566,5.665,6.784,8.411,8.644
2015-08-28,6.516,6.516,5.292,5.575,5.638,6.753,8.422,8.628
2015-08-29,6.407,6.538,5.269,5.605,5.64,6.761,8.45,8.626
2015-08-30,6.481,6.515,5.246,5.638,5.632,6.721,8.412,8.608
2015-08-31,6.5,6.52,5.237,5.664,5.613,6.686,8.387,8.573
2015-09-01,6.562,6.581,5.257,5.693,5.589,6.646,8.36,8.548
2015-09-02,6.54,6.567,5.255,5.776,5.605,6.709,8.42,8.546
2015-09-03,6.81,6.636,5.344,5.846,5.603,6.655,8.365,8.557
2015-09-04,6.785,6.757,5.354,5.898,5.623,6.735,8.452,8.573
2015-09-05,6.964,6.798,5.386,5.962,5.626,6.735,8.472,8.613
2015-09-06,7.021,6.923,5.468,6.065,5.651,6.712,8.475,8.626
2015-09-07,7.119,6.971,5.491,6.186,5.732,6.771,8.548,8.647
2015-09-08,7.117,7.185,5.645,6.303,5.796,6.719,8.492,8.62
2015-09-09,7.193,7.177,5.634,6.478,6.024,6.827,8.614,8.666
2015-09-10,7.106,7.228,5.737,6.571,6.161,6.755,8.537,8.648
2015-09-11,6.922,7.178,5.668,6.584,6.249,6.738,8.559,8.641
2015-09-12,7.017,7.152,5.63,6.621,6.219,6.656,8.499,8.619
2015-09-13,6.867,7.154,5.605,6.61,6.239,6.623,8.497,8.588
2015-09-14,6.954,7.002,5.459,6.508,6.098,6.626,8.505,8.585
2015-09-15,7.227,7.126,5.549,6.496,6.01,6.554,8.45,8.552
2015-09-16,7.112,7.262,5.528,6.424,5.948,6.644,8.525,8.572
2015-09-17,7.357,7.181,5.538,6.51,5.916,6.674,8.53,8.579
2015-09-18,7.519,7.429,5.814,6.611,5.948,6.611,8.48,8.578
2015-09-19,7.39,7.521,5.782,6.661,5.988,6.704,8.551,8.592
2015-09-20,7.47,7.599,5.866,6.727,5.988,6.661,8.476,8.584
2015-09-21,7.404,7.679,5.965,6.826,6.082,6.651,8.483,8.556
2015-09-22,7.439,7.657,5.845,6.947,6.171,6.706,8.514,8.54
2015-09-23,7.842,7.879,6.205,7.16,6.316,6.546,8.366,8.507
2015-09-24,7.666,8.04,6.425,7.279,6.454,6.535,8.4,8.49
2015-09-25,7.645,8.128,6.42,7.37,6.542,6.498,8.357,8.494
2015-09-26,7.883,8.315,6.534,7.516,6.802,6.402,8.264,8.45
2015-09-27,7.981,8.481,6.687,7.624,7.039,6.308,8.186,8.405
2015-09-28,7.984,8.673,6.999,7.733,7.218,6.174,8.08,8.338
2015-09-29,7.759,8.682,6.852,7.769,7.322,6.083,8.041,8.266
2015-09-30,8.04,8.78,6.737,7.79,7.343,5.918,7.898,8.173
2015-10-01,8.426,8.962,6.738,7.852,7.378,5.808,7.867,8.119
2015-10-02,8.748,9.236,6.957,7.949,7.39,5.718,7.839,8.085
2015-10-03,8.991,9.47,6.94,7.99,7.407,5.797,7.983,8.139
2015-10-04,9.318,9.651,6.88,8.037,7.436,5.878,8.034,8.172
2015-10-05,9.747,9.917,7.121,8.119,7.477,5.855,7.992,8.159
2015-10-06,9.825,10.301,7.659,8.248,7.526,5.807,7.962,8.165
2015-10-07,9.689,10.451,7.992,8.356,7.548,5.722,7.9,8.186
2015-10-08,9.533,10.394,7.831,8.375,7.529,5.595,7.741,8.131
2015-10-09,9.68,10.379,7.639,8.365,7.513,5.481,7.601,8.007
2015-10-10,10.215,10.613,7.803,8.407,7.519,5.369,7.45,7.906
2015-10-11,10.153,10.77,7.871,8.502,7.538,5.395,7.541,7.895
2015-10-12,10.565,10.624,7.758,8.561,7.561,5.354,7.431,7.867
2015-10-13,11.045,10.762,7.99,8.552,7.569,5.356,7.423,7.871
2015-10-14,11.307,11.288,8.417,8.628,7.545,5.397,7.489,7.917
2015-10-15,11.431,11.702,8.866,8.668,7.52,5.397,7.481,7.915
2015-10-16,11.62,11.866,8.844,8.518,7.311,5.362,7.436,7.921
2015-10-17,11.735,11.991,8.954,8.502,7.178,5.314,7.312,7.852
2015-10-18,11.952,12.007,8.941,8.373,7.002,5.293,7.212,7.795
2015-10-19,12.095,12.141,9.089,8.342,6.909,5.303,7.155,7.752
2015-10-20,12.265,12.163,9.036,8.301,6.851,5.319,7.069,7.7
2015-10-21,12.543,12.403,9.394,8.379,6.906,5.417,6.929,7.568
2015-10-22,12.466,12.198,9.171,8.386,6.913,5.466,6.9,7.502
2015-10-23,12.698,11.995,9.251,8.446,7.013,5.527,6.768,7.417
2015-10-24,12.668,11.944,9.252,8.596,7.126,5.552,6.887,7.401
2015-10-25,12.742,11.515,9.234,8.506,7.221,5.587,6.779,7.439
2015-10-26,12.979,11.925,9.678,8.568,7.289,5.675,6.901,7.467
2015-10-27,13.141,12.199,9.632,8.726,7.299,5.669,6.959,7.569
2015-10-28,13.353,12.269,9.89,8.682,7.32,5.693,6.876,7.561
2015-10-29,13.418,12.413,9.879,8.852,7.354,5.696,6.909,7.602
2015-10-30,13.766,12.7,10.612,8.989,7.549,5.863,6.708,7.448
2015-10-31,13.61,13.04,10.59,9.041,7.49,5.805,6.769,7.248
2015-11-01,13.442,12.672,10.205,9.024,7.576,5.866,6.58,7.081
2015-11-02,13.599,12.389,10.46,8.949,7.725,5.951,6.536,7.025
2015-11-03,13.646,12.615,10.568,9.285,7.76,5.864,6.708,7.107
2015-11-04,13.641,12.581,10.687,9.148,7.818,5.898,6.639,7.216
2015-11-05,13.635,12.787,10.938,9.302,7.879,5.936,6.723,7.305
2015-11-06,13.599,12.81,11.16,9.323,7.988,6.049,6.688,7.368
2015-11-07,13.587,12.731,11.874,9.383,8.104,6.29,6.627,7.288
2015-11-08,13.413,13.088,12.105,9.736,8.141,6.392,6.605,7.076
2015-11-09,13.098,13.1,11.715,9.74,8.284,6.692,6.517,6.886
2015-11-10,12.987,12.852,11.377,9.756,8.485,6.89,6.473,6.826
2015-11-11,12.923,12.721,11.443,9.932,8.677,6.817,6.547,6.858
2015-11-12,12.75,12.575,11.347,9.8,8.744,6.797,6.588,6.994
2015-11-13,12.696,12.531,11.594,9.919,8.948,6.936,6.678,7.142
2015-11-14,12.698,12.45,11.849,10.02,9.125,7.065,6.716,7.211
2015-11-15,12.586,12.441,11.994,10.106,9.126,7.24,6.717,7.067
2015-11-16,12.327,12.375,11.76,10.261,9.123,7.602,6.699,6.937
2015-11-17,12.18,12.116,11.36,10.176,9.251,8.049,6.816,6.979
2015-11-18,12.007,11.862,11.181,10.112,9.36,8.216,6.941,7.051
2015-11-19,11.828,11.731,11.199,10.137,9.48,8.105,6.981,7.084
2015-11-20,11.713,11.683,11.252,10.188,9.569,7.962,6.982,7.1
2015-11-21,11.651,11.62,11.299,10.273,9.593,7.838,6.976,7.114
2015-11-22,11.642,11.579,11.331,10.335,9.628,7.773,6.986,7.108
2015-11-23,11.697,11.591,11.408,10.462,9.773,7.946,7.023,7.086
2015-11-24,11.701,11.63,11.513,10.648,9.87,8.084,7.125,7.115
2015-11-25,11.52,11.514,11.401,10.603,9.799,7.968,7.264,7.249
2015-11-26,11.393,11.414,11.212,10.448,9.75,7.93,7.413,7.364
2015-11-27,11.341,11.369,11.192,10.423,9.841,8.034,7.519,7.434
2015-11-28,11.333,11.368,11.289,10.553,9.918,8.067,7.562,7.483
2015-11-29,11.284,11.319,11.297,10.529,9.825,7.94,7.569,7.483
2015-11-30,11.115,11.131,11.207,10.486,9.739,7.882,7.565,7.492
2015-12-01,10.958,10.948,11.013,10.361,9.621,7.884,7.539,7.509
2015-12-02,10.882,10.894,10.891,10.382,9.522,7.91,7.53,7.53
2015-12-03,10.874,10.912,10.857,10.352,9.448,7.869,7.511,7.552
2015-12-04,10.76,10.875,10.849,10.302,9.378,7.882,7.505,7.555
2015-12-05,10.505,10.681,10.791,10.093,9.193,7.765,7.53,7.568
2015-12-06,10.418,10.552,10.768,10.004,9.22,7.849,7.547,7.545
2015-12-07,10.229,10.491,10.722,9.898,9.223,8.021,7.579,7.546
2015-12-08,10.183,10.4,10.771,9.954,9.292,8.047,7.599,7.558
2015-12-09,10.056,10.33,10.77,9.919,9.27,8.076,7.611,7.576
2015-12-10,10.075,10.29,10.656,9.789,9.244,8.309,7.647,7.595
2015-12-11,10.092,10.265,10.647,9.911,9.357,8.471,7.659,7.615
2015-12-12,10.221,10.265,10.65,9.911,9.437,8.717,7.708,7.628
2015-12-13,10.323,10.221,10.697,10.081,9.539,8.942,7.771,7.66
2015-12-14,10.146,10.082,10.76,10.192,9.71,9.103,7.837,7.71
2015-12-15,9.951,9.972,10.727,10.002,9.716,9.281,7.93,7.742
2015-12-16,9.837,9.798,10.404,9.765,9.56,9.273,7.88,7.758
2015-12-17,9.714,9.625,10.026,9.756,9.516,9.067,7.747,7.778
2015-12-18,9.709,9.569,9.835,9.522,9.337,8.998,7.72,7.775
2015-12-19,9.865,9.687,9.761,9.467,9.218,9.231,7.827,7.76
2015-12-20,9.882,9.647,9.913,9.813,9.366,9.357,7.93,7.782
2015-12-21,9.677,9.409,10.088,9.721,9.485,9.527,8.068,7.879
2015-12-22,9.545,9.348,10.199,9.657,9.352,9.625,8.312,8.006
2015-12-23,9.497,9.355,10.262,9.579,9.323,9.506,8.276,8.029
2015-12-24,9.408,9.35,10.137,9.516,9.311,9.388,8.221,8.006
2015-12-25,9.243,9.237,9.864,9.411,9.384,9.286,8.099,8.007
2015-12-26,9.211,9.175,9.747,9.391,9.445,9.064,7.977,7.993
2015-12-27,9.16,9.031,9.68,9.241,9.41,8.941,7.943,7.974
2015-12-28,9.077,8.842,9.638,9.09,9.329,8.832,7.92,8.024
2015-12-29,8.877,8.553,9.269,8.993,9.265,8.803,7.935,8.032
2015-12-30,8.671,8.178,8.896,8.742,9.048,8.765,7.919,8.011
2015-12-31,8.57,8.044,8.659,8.619,8.871,8.835,7.955,7.995
2016-01-01,8.604,8.134,8.498,8.52,8.767,8.892,7.966,7.975
2016-01-02,8.601,8.252,8.451,8.465,8.718,8.969,8.002,7.962
2016-01-03,8.573,8.302,8.505,8.5,8.792,9.042,8.024,7.964
2016-01-04,8.54,8.25,8.568,8.496,8.908,9.159,8.083,7.998
2016-01-05,8.377,7.962,8.48,8.396,8.868,9.156,8.08,8.027
2016-01-06,8.092,7.657,8.305,8.261,8.822,9.162,8.1,8.038
2016-01-07,8.002,7.641,8.05,8.07,8.707,9.13,8.105,8.052
2016-01-08,7.96,7.593,7.896,7.827,8.491,9.037,8.053,8.036
2016-01-09,7.844,7.449,7.76,7.707,8.279,8.998,8.033,8.017
2016-01-10,7.719,7.333,7.649,7.652,8.195,9.068,8.082,8.013
2016-01-11,7.642,7.246,7.561,7.449,8.007,9.088,8.12,8.033
2016-01-12,7.672,7.374,7.571,7.293,7.774,9.05,8.232,8.066
2016-01-13,7.689,7.406,7.617,7.359,7.915,9.044,8.227,8.121
2016-01-14,7.517,7.351,7.547,7.286,7.84,9.022,8.463,8.252
2016-01-15,7.434,7.319,7.464,7.338,7.958,9.169,8.587,8.419
2016-01-16,7.349,7.261,7.373,7.349,8.064,9.362,8.771,8.559
2016-01-17,7.251,7.091,7.301,7.363,8.092,9.429,8.817,8.513
2016-01-18,7.097,6.992,7.247,7.479,8.127,9.422,8.781,8.472
2016-01-19,6.859,6.82,7.069,7.345,8.11,9.335,8.644,8.436
2016-01-20,6.698,6.628,6.835,7.199,8.134,9.287,8.56,8.428
2016-01-21,6.736,6.524,6.684,7.106,8.078,9.213,8.507,8.422
2016-01-22,6.611,6.379,6.52,7.153,8.146,9.167,8.505,8.436
2016-01-23,6.447,6.246,6.362,7.063,8.164,9.151,8.507,8.465
2016-01-24,6.252,6.05,6.236,6.925,8.052,9.121,8.499,8.493
2016-01-25,5.957,5.651,6.001,6.774,7.935,9.099,8.509,8.51
2016-01-26,5.96,5.659,5.827,6.59,7.806,9.055,8.569,8.51
2016-01-27,6.104,5.954,5.963,6.451,7.636,8.982,8.654,8.522
2016-01-28,6.171,6.027,6.077,6.461,7.439,8.9,8.668,8.537
2016-01-29,6.151,5.938,6.16,6.575,7.391,8.846,8.665,8.542
2016-01-30,6.026,5.802,6.183,6.676,7.507,8.864,8.651,8.554
2016-01-31,5.86,5.621,6.22,6.685,7.597,8.915,8.593,8.558
2016-02-01,5.778,5.561,6.165,6.707,7.609,8.886,8.574,8.541
2016-02-02,5.824,5.567,6.087,6.606,7.544,8.815,8.543,8.558
2016-02-03,5.686,5.398,6.041,6.575,7.553,8.795,8.483,8.569
2016-02-04,5.662,5.383,5.926,6.554,7.521,8.724,8.48,8.587
2016-02-05,5.881,5.589,5.838,6.417,7.45,8.671,8.484,8.589
2016-02-06,5.946,5.716,5.811,6.368,7.448,8.658,8.478,8.592
2016-02-07,5.811,5.715,5.768,6.388,7.455,8.646,8.5,8.567
2016-02-08,5.612,5.523,5.807,6.442,7.456,8.647,8.512,8.554
2016-02-09,5.247,4.974,5.635,6.367,7.372,8.579,8.504,8.583
2016-02-10,5.302,5.214,5.71,6.614,7.44,8.511,8.505,8.609
2016-02-11,5.229,5.166,5.887,6.414,7.271,8.402,8.477,8.581
2016-02-12,5.135,5.028,6.086,6.456,7.125,8.317,8.429,8.55
2016-02-13,4.937,4.781,6.088,6.424,7.052,8.242,8.405,8.477
2016-02-14,4.648,4.525,6.277,6.365,6.961,8.16,8.358,8.442
2016-02-15,4.427,4.321,5.814,6.25,6.801,8.069,8.315,8.415
2016-02-16,4.329,4.208,5.744,6.014,6.583,8.015,8.3,8.414
2016-02-17,4.364,4.255,5.789,5.872,6.442,7.904,8.233,8.403
2016-02-18,4.527,4.414,5.268,5.813,6.478,7.847,8.245,8.359
2016-02-19,4.417,4.293,5.651,5.836,6.575,7.915,8.318,8.422
2016-02-20,4.282,4.152,5.623,5.872,6.565,7.863,8.258,8.431
2016-02-21,4.313,4.221,5.273,5.828,6.521,7.785,8.243,8.424
2016-02-22,4.488,4.379,4.887,5.768,6.513,7.789,8.261,8.424
2016-02-23,4.43,4.317,4.889,5.73,6.55,7.818,8.294,8.412
2016-02-24,4.374,4.253,5.201,5.747,6.598,7.815,8.291,8.412
2016-02-25,4.379,4.34,5.234,5.802,6.585,7.744,8.242,8.383
2016-02-26,4.589,4.64,4.991,5.847,6.564,7.692,8.243,8.365
2016-02-27,4.539,4.589,4.943,5.842,6.574,7.712,8.282,8.379
2016-02-28,4.392,4.456,5.271,5.89,6.64,7.789,8.328,8.428
2016-02-29,4.393,4.428,5.392,5.925,6.645,7.757,8.302,8.438
2016-03-01,4.559,4.523,5.268,5.954,6.62,7.735,8.308,8.442
2016-03-02,4.572,4.544,5.18,5.887,6.637,7.816,8.395,8.476
2016-03-03,4.699,4.597,5.242,5.862,6.62,7.825,8.411,8.501
2016-03-04,4.513,4.509,5.09,5.866,6.642,7.868,8.457,8.54
2016-03-05,4.399,4.381,5.176,5.841,6.649,7.892,8.516,8.584
2016-03-06,4.105,4.204,5.327,6.084,6.79,7.974,8.605,8.734
2016-03-07,4.081,4.208,5.315,6.051,6.73,7.868,8.569,8.799
2016-03-08,4.104,4.205,5.242,6.062,6.728,7.853,8.622,8.916
2016-03-09,4.098,4.177,5.104,5.977,6.665,7.749,8.608,8.875
2016-03-10,4.101,4.189,5.029,5.987,6.675,7.727,8.601,8.885
2016-03-11,4.098,4.201,5,5.907,6.633,7.68,8.609,8.814
2016-03-12,4.07,4.2,5.072,5.922,6.63,7.655,8.595,8.807
2016-03-13,4.036,4.155,4.923,5.81,6.522,7.562,8.542,8.74
2016-03-14,3.862,4.038,4.806,5.719,6.47,7.607,8.597,8.743
2016-03-15,3.892,3.983,4.783,5.564,6.333,7.544,8.553,8.735
2016-03-16,3.96,4.038,4.509,5.42,6.215,7.457,8.524,8.724
2016-03-17,4.022,4.057,4.288,5.235,6.099,7.396,8.513,8.714
2016-03-18,4.07,4.056,4.169,5.11,6.045,7.309,8.467,8.695
2016-03-19,4.16,4.096,4.154,5.028,6.065,7.159,8.387,8.638
2016-03-20,4.154,4.11,4.155,4.902,6.003,7.098,8.378,8.581
2016-03-21,4.102,4.061,4.293,4.919,5.996,7.037,8.351,8.529
2016-03-22,4.024,4.029,4.357,5.028,6.113,6.896,8.255,8.503
2016-03-23,3.896,3.93,4.316,4.891,5.976,6.972,8.339,8.497
2016-03-24,3.765,3.861,4.416,4.964,5.994,7.079,8.338,8.532
2016-03-25,3.769,3.842,4.46,4.971,5.956,7.042,8.268,8.514
2016-03-26,3.921,3.888,4.343,4.962,5.902,6.999,8.258,8.522
2016-03-27,3.971,3.88,4.248,4.912,5.804,7.064,8.357,8.539
2016-03-28,4.067,3.915,4.171,4.997,5.826,7.036,8.34,8.611
2016-03-29,4.234,4.096,4.158,4.947,5.788,7.038,8.362,8.637
2016-03-30,4.141,4.222,4.162,4.912,5.76,7.079,8.354,8.572
2016-03-31,4.1,4.201,4.355,5.134,5.936,7.183,8.394,8.554
2016-04-01,4.01,4.287,4.383,5.099,5.992,7.119,8.296,8.492
2016-04-02,3.872,4.252,4.379,4.977,5.87,7.025,8.178,8.448
2016-04-03,3.889,4.197,4.659,5.019,5.891,7.102,8.213,8.417
2016-04-04,3.797,4.122,4.743,5.156,6.013,7.126,8.14,8.437
2016-04-05,3.793,4.034,5.044,5.194,6.026,7.279,8.263,8.429
2016-04-06,3.785,4.075,5.112,5.343,6.066,7.302,8.242,8.504
2016-04-07,3.656,4.008,4.92,5.36,5.983,7.211,8.248,8.539
2016-04-08,3.889,4.066,4.688,5.387,5.922,7.113,8.301,8.619
2016-04-09,4.26,4.266,4.397,5.433,5.936,6.922,8.256,8.659
2016-04-10,4.309,4.342,4.312,5.46,6.112,6.994,8.346,8.745
2016-04-11,4.349,4.425,4.336,5.495,6.254,6.936,8.298,8.727
2016-04-12,4.349,4.428,4.489,5.545,6.347,6.805,8.215,8.631
2016-04-13,4.346,4.387,4.638,5.329,6.063,6.583,8.034,8.496
2016-04-14,4.278,4.369,4.726,5.366,5.959,6.463,7.973,8.404
2016-04-15,4.231,4.383,4.848,5.337,5.967,6.716,8.117,8.485
2016-04-16,4.237,4.511,4.931,5.405,6.004,6.828,8.108,8.519
2016-04-17,4.298,4.576,4.966,5.405,6.004,6.894,8.209,8.592
2016-04-18,4.337,4.574,4.971,5.453,6.003,6.904,8.262,8.694
2016-04-19,4.376,4.625,4.936,5.55,6.004,6.939,8.371,8.82
2016-04-20,4.423,4.718,4.901,5.645,6.012,6.969,8.458,8.948
2016-04-21,4.503,4.832,4.84,5.759,5.958,6.895,8.479,8.989
2016-04-22,4.62,4.982,4.813,5.93,5.937,6.774,8.462,8.982
2016-04-23,4.692,5.085,4.85,5.989,6.045,6.707,8.461,8.959
2016-04-24,4.642,5.031,4.818,5.882,6.104,6.622,8.399,8.871
2016-04-25,4.526,4.931,4.826,5.833,6.097,6.486,8.277,8.715
2016-04-26,4.506,4.927,4.872,5.909,6.123,6.33,8.123,8.572
2016-04-27,4.515,4.887,4.864,5.898,6.17,6.439,8.183,8.568
2016-04-28,4.556,4.823,4.852,5.847,6.193,6.554,8.179,8.574
2016-04-29,4.633,4.813,4.868,5.882,6.232,6.67,8.25,8.587
2016-04-30,4.764,4.852,4.868,5.892,6.275,6.728,8.293,8.598
2016-05-01,4.805,4.844,4.847,5.817,6.32,6.849,8.399,8.652
2016-05-02,4.882,4.894,4.845,5.794,6.339,6.868,8.421,8.687
2016-05-03,4.937,4.978,4.835,5.756,6.355,6.923,8.488,8.729
2016-05-04,5.072,5.11,4.835,5.73,6.349,6.94,8.513,8.756
2016-05-05,5.062,5.197,4.848,5.746,6.388,7.031,8.58,8.803
2016-05-06,5.129,5.307,4.907,5.797,6.401,6.948,8.525,8.812
2016-05-07,5.29,5.398,4.964,5.791,6.411,6.913,8.535,8.79
2016-05-08,5.192,5.358,4.969,5.8,6.417,6.944,8.559,8.81
2016-05-09,5.187,5.358,5.012,5.848,6.399,6.85,8.49,8.759
2016-05-10,5.288,5.393,5.038,5.849,6.362,6.844,8.496,8.718
2016-05-11,5.267,5.359,5.031,5.859,6.329,6.915,8.533,8.724
2016-05-12,5.34,5.431,5.064,5.932,6.338,6.864,8.501,8.73
2016-05-13,5.493,5.52,5.084,5.904,6.321,6.863,8.534,8.769
2016-05-14,5.659,5.616,5.161,5.919,6.325,6.788,8.499,8.8
2016-05-15,5.855,5.729,5.276,5.934,6.37,6.726,8.475,8.8
2016-05-16,5.984,5.778,5.356,5.927,6.372,6.634,8.375,8.726
2016-05-17,6.325,5.877,5.562,5.944,6.402,6.521,8.256,8.581
2016-05-18,6.305,5.801,5.574,5.957,6.464,6.639,8.247,8.543
2016-05-19,6.005,5.511,5.531,6.014,6.535,6.638,8.135,8.491
2016-05-20,5.726,5.386,5.469,6.053,6.55,6.655,8.084,8.449
2016-05-21,5.761,5.381,5.437,6.031,6.495,6.7,8.157,8.444
2016-05-22,5.898,5.432,5.437,6.028,6.458,6.779,8.27,8.499
2016-05-23,5.99,5.475,5.399,6.027,6.44,6.863,8.352,8.576
2016-05-24,6.044,5.595,5.461,6.034,6.426,6.846,8.358,8.638
2016-05-25,6.142,5.672,5.455,6.014,6.435,6.913,8.431,8.71
2016-05-26,6.232,5.753,5.494,5.987,6.421,6.863,8.41,8.734
2016-05-27,6.311,5.826,5.515,5.958,6.412,6.841,8.425,8.748
2016-05-28,6.354,5.87,5.535,5.941,6.404,6.779,8.395,8.729
2016-05-29,6.4,5.935,5.559,5.893,6.358,6.716,8.379,8.672
2016-05-30,6.415,5.928,5.524,5.849,6.312,6.673,8.345,8.636
2016-05-31,6.479,5.97,5.591,5.793,6.239,6.519,8.252,8.547
2016-06-01,6.481,6.02,5.52,5.731,6.181,6.534,8.272,8.499
2016-06-02,6.395,5.927,5.402,5.693,6.121,6.519,8.225,8.452
2016-06-03,6.423,5.884,5.463,5.66,6.05,6.393,8.097,8.392
2016-06-04,6.513,5.937,5.569,5.596,5.939,6.34,8.083,8.358
2016-06-05,6.565,6,5.7,5.581,5.874,6.272,8.058,8.341
2016-06-06,6.571,6.102,5.672,5.532,5.81,6.21,8.026,8.3
2016-06-07,6.56,6.108,5.614,5.477,5.749,6.026,7.852,8.208
2016-06-08,6.526,6.086,5.547,5.431,5.681,5.831,7.705,8.064
2016-06-09,6.584,6.088,5.541,5.398,5.636,5.622,7.527,7.951
2016-06-10,6.614,6.154,5.528,5.39,5.62,5.497,7.451,7.856
2016-06-11,6.471,6.094,5.273,5.38,5.666,5.541,7.415,7.842
2016-06-12,6.417,5.983,5.104,5.392,5.695,5.515,7.24,7.774
2016-06-13,6.455,5.956,5.078,5.414,5.695,5.54,7.278,7.762
2016-06-14,6.566,6.016,5.09,5.442,5.694,5.575,7.347,7.825
2016-06-15,6.599,6.085,5.049,5.472,5.705,5.642,7.459,7.875
2016-06-16,6.528,6.055,4.937,5.504,5.73,5.727,7.503,7.957
2016-06-17,6.49,6.024,4.889,5.527,5.72,5.718,7.531,8.025
2016-06-18,6.449,5.989,4.84,5.523,5.701,5.741,7.601,8.171
2016-06-19,6.57,6.036,4.913,5.541,5.674,5.686,7.596,8.273
2016-06-20,6.634,6.167,4.982,5.529,5.64,5.652,7.627,8.237
2016-06-21,6.637,6.201,5.009,5.518,5.618,5.63,7.636,8.193
2016-06-22,6.642,6.326,5.083,5.52,5.616,5.607,7.612,8.095
2016-06-23,6.346,6.314,4.899,5.463,5.613,5.702,7.675,8.054
2016-06-24,6.246,6.224,4.794,5.424,5.589,5.677,7.606,7.981
2016-06-25,6.241,6.128,4.733,5.389,5.551,5.684,7.616,7.971
2016-06-26,6.328,6.138,4.755,5.349,5.495,5.668,7.593,7.995
2016-06-27,6.434,6.174,4.815,5.317,5.453,5.664,7.597,8.059
2016-06-28,6.524,6.314,4.905,5.295,5.425,5.64,7.584,8.056
2016-06-29,6.408,6.326,4.796,5.262,5.419,5.66,7.585,8.051
2016-06-30,6.392,6.315,4.761,5.258,5.418,5.584,7.531,8.003
2016-07-01,6.273,6.349,4.709,5.252,5.431,5.573,7.554,7.962
2016-07-02,6.162,6.309,4.603,5.242,5.431,5.565,7.538,7.924
2016-07-03,6.243,6.291,4.626,5.252,5.419,5.497,7.479,7.881
2016-07-04,6.19,6.399,4.643,5.258,5.428,5.502,7.497,7.832
2016-07-05,6.065,6.335,4.487,5.256,5.462,5.568,7.498,7.815
2016-07-06,6.145,6.221,4.429,5.263,5.462,5.543,7.451,7.797
2016-07-07,6.289,6.191,4.47,5.258,5.425,5.525,7.423,7.824
2016-07-08,6.429,6.258,4.584,5.258,5.38,5.493,7.41,7.897
2016-07-09,6.505,6.416,4.686,5.263,5.39,5.533,7.472,8.014
2016-07-10,6.436,6.47,4.541,5.263,5.434,5.636,7.533,8.132
2016-07-11,6.424,6.494,4.496,5.279,5.444,5.609,7.529,8.145
2016-07-12,6.359,6.563,4.458,5.298,5.467,5.624,7.563,8.139
2016-07-13,6.317,6.617,4.458,5.317,5.456,5.57,7.546,8.105
2016-07-14,6.238,6.634,4.421,5.363,5.496,5.57,7.544,8.086
2016-07-15,6.135,6.663,4.435,5.395,5.503,5.478,7.48,7.949
2016-07-16,6.05,6.591,4.355,5.431,5.527,5.449,7.47,7.845
