"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
2023-03-20,3.784,4.516,5.757,7.817,9.205,9.528,10.529,11.282,10.997
2023-03-21,3.875,4.423,5.456,7.734,9.204,9.476,10.52,11.325,11.02
2023-03-22,3.716,4.136,5.057,7.675,9.152,9.371,10.463,11.364,11.133
2023-03-23,3.589,3.905,4.955,7.682,9.122,9.364,10.389,11.41,11.17
2023-03-24,3.552,3.777,4.83,7.666,9.115,9.387,10.344,11.423,11.183
2023-03-25,3.593,3.779,4.795,7.616,9.119,9.431,10.385,11.414,11.171
2023-03-26,3.584,3.745,4.442,7.484,9.092,9.437,10.372,11.387,11.158
2023-03-27,3.539,3.672,4.326,7.368,9.09,9.483,10.378,11.39,11.111
2023-03-28,3.584,3.719,4.435,7.183,9.033,9.485,10.381,11.419,11.058
2023-03-29,3.629,3.735,4.45,6.984,8.958,9.454,10.35,11.449,11.024
2023-03-30,3.665,3.755,4.516,6.877,8.907,9.443,10.351,11.478,11.022
2023-03-31,3.679,3.775,4.43,6.801,8.93,9.47,10.387,11.489,11.035
2023-04-01,3.676,3.805,4.368,6.756,8.909,9.496,10.427,11.456,11.061
2023-04-02,3.679,3.839,4.334,6.749,8.952,9.528,10.485,11.376,11.007
2023-04-03,3.689,3.886,4.351,6.693,8.96,9.586,10.541,11.258,10.912
2023-04-04,3.681,3.921,4.422,6.765,8.942,9.614,10.538,11.181,10.899
2023-04-05,3.666,3.902,4.499,6.875,8.96,9.635,10.495,11.104,10.908
2023-04-06,3.649,3.875,4.45,6.934,8.904,9.576,10.373,10.983,10.893
2023-04-07,3.675,3.855,4.313,7.016,8.917,9.516,10.29,10.867,10.896
2023-04-08,3.694,3.855,4.314,6.976,8.957,9.502,10.31,10.773,10.855
2023-04-09,3.704,3.867,4.261,6.88,8.904,9.48,10.294,10.729,10.83
2023-04-10,3.747,3.916,4.276,7.01,8.856,9.415,10.232,10.706,10.824
2023-04-11,3.77,3.951,4.338,7.035,8.854,9.368,10.183,10.697,10.815
2023-04-12,3.785,3.954,4.422,6.932,8.835,9.345,10.166,10.703,10.795
2023-04-13,3.812,4.003,4.597,6.923,8.827,9.348,10.185,10.743,10.772
2023-04-14,3.846,4.055,4.677,7.015,8.803,9.349,10.208,10.801,10.761
2023-04-15,3.908,4.151,4.696,7.218,8.78,9.316,10.204,10.852,10.792
2023-04-16,3.963,4.219,4.68,7.379,8.778,9.247,10.15,10.855,10.849
2023-04-17,4.008,4.254,4.69,7.465,8.832,9.225,10.122,10.84,10.885
2023-04-18,4.048,4.295,4.682,7.432,8.854,9.205,10.104,10.822,10.906
2023-04-19,4.133,4.352,4.744,7.412,8.889,9.207,10.112,10.817,10.918
2023-04-20,4.202,4.405,4.79,7.368,8.929,9.216,10.11,10.84,10.879
2023-04-21,4.23,4.439,4.851,7.203,8.944,9.245,10.108,10.902,10.8
2023-04-22,4.229,4.458,4.843,7.012,8.894,9.237,10.082,10.929,10.804
2023-04-23,4.217,4.48,4.879,7.008,8.857,9.202,10.053,10.915,10.824
2023-04-24,4.202,4.484,4.896,7.117,8.842,9.169,10.026,10.906,10.843
2023-04-25,4.236,4.484,4.847,7.171,8.828,9.139,10.005,10.892,10.849
2023-04-26,4.287,4.484,4.741,7.08,8.829,9.136,10.012,10.857,10.841
2023-04-27,4.282,4.45,4.715,6.9,8.832,9.164,10.059,10.84,10.797
2023-04-28,4.3,4.457,4.759,6.859,8.835,9.202,10.081,10.857,10.729
2023-04-29,4.32,4.473,4.782,6.773,8.823,9.233,10.077,10.895,10.715
2023-04-30,4.334,4.476,4.839,6.797,8.793,9.245,10.057,10.941,10.744
2023-05-01,4.36,4.474,4.903,6.904,8.741,9.229,9.996,10.969,10.787
2023-05-02,4.445,4.519,4.996,7.087,8.733,9.225,9.939,10.975,10.821
2023-05-03,4.551,4.644,5.157,7.035,8.766,9.264,10.011,10.952,10.801
2023-05-04,4.637,4.701,5.249,6.985,8.781,9.295,10.054,10.894,10.778
2023-05-05,4.704,4.746,5.326,6.968,8.763,9.292,10.027,10.838,10.767
2023-05-06,4.743,4.814,5.402,7.071,8.79,9.296,10.002,10.772,10.747
2023-05-07,4.788,4.86,5.44,7.071,8.825,9.314,10.019,10.631,10.702
2023-05-08,4.81,4.878,5.499,7.096,8.875,9.348,10.057,10.376,10.575
2023-05-09,4.837,4.906,5.55,7.126,8.912,9.386,10.06,10.08,10.252
2023-05-10,4.862,4.92,5.578,7.107,8.869,9.381,9.993,9.923,10.037
2023-05-11,4.856,4.94,5.611,7.24,8.817,9.347,9.871,9.821,10.034
2023-05-12,4.858,4.972,5.672,7.383,8.802,9.32,9.764,9.707,10.152
2023-05-13,4.875,5.009,5.726,7.545,8.83,9.303,9.703,9.593,10.226
2023-05-14,4.913,5.058,5.762,7.546,8.867,9.3,9.69,9.418,10.207
2023-05-15,4.973,5.107,5.803,7.446,8.88,9.286,9.662,9.218,10.13
2023-05-16,5.028,5.132,5.844,7.382,8.859,9.26,9.6,9.123,9.85
2023-05-17,5.073,5.174,5.917,7.358,8.819,9.227,9.537,9.116,9.676
2023-05-18,5.119,5.226,5.969,7.394,8.801,9.2,9.485,9.093,9.673
2023-05-19,5.172,5.228,5.972,7.441,8.79,9.163,9.436,9.043,9.702
2023-05-20,5.199,5.242,5.975,7.449,8.778,9.117,9.386,8.969,9.703
2023-05-21,5.212,5.264,5.959,7.39,8.751,9.064,9.333,8.867,9.665
2023-05-22,5.22,5.288,5.972,7.322,8.723,9.019,9.289,8.745,9.596
2023-05-23,5.295,5.276,5.867,7.255,8.654,8.968,9.242,8.702,9.609
2023-05-24,5.312,5.287,5.828,7.326,8.618,8.921,9.202,8.767,9.676
2023-05-25,5.276,5.28,5.776,7.288,8.541,8.835,9.166,8.847,9.691
2023-05-26,5.258,5.285,5.756,7.155,8.45,8.767,9.177,8.911,9.701
2023-05-27,5.333,5.273,5.755,7.066,8.358,8.693,9.16,8.823,9.694
2023-05-28,5.453,5.288,5.748,6.968,8.254,8.632,9.121,8.662,9.601
2023-05-29,5.519,5.322,5.784,6.944,8.168,8.568,9.066,8.598,9.374
2023-05-30,5.607,5.387,5.77,6.93,8.057,8.491,8.989,8.652,9.338
2023-05-31,5.595,5.418,5.809,6.964,8.003,8.424,8.929,8.692,9.399
2023-06-01,5.644,5.459,5.824,6.899,7.95,8.346,8.895,8.667,9.411
2023-06-02,5.727,5.525,5.845,6.785,7.904,8.288,8.903,8.647,9.456
2023-06-03,5.785,5.579,5.915,6.879,7.87,8.243,8.898,8.684,9.512
2023-06-04,5.78,5.613,5.985,7.022,7.855,8.21,8.869,8.787,9.564
2023-06-05,5.796,5.632,5.983,7.001,7.817,8.176,8.883,8.884,9.607
2023-06-06,5.815,5.652,6.023,6.909,7.757,8.166,8.988,8.88,9.658
2023-06-07,5.811,5.667,6.106,6.846,7.713,8.214,9.1,8.652,9.563
2023-06-08,5.983,5.695,6.127,6.829,7.668,8.212,9.017,8.448,9.19
2023-06-09,6.17,5.759,6.171,6.89,7.637,8.18,8.941,8.371,8.981
2023-06-10,6.217,5.809,6.193,6.942,7.615,8.13,8.87,8.249,8.947
2023-06-11,6.236,5.859,6.168,6.926,7.608,8.081,8.815,8.087,8.792
2023-06-12,6.282,5.919,6.149,6.916,7.606,8.024,8.761,7.99,8.562
2023-06-13,6.33,5.973,6.128,6.931,7.606,7.967,8.703,7.921,8.504
2023-06-14,6.353,6.03,6.115,6.971,7.6,7.918,8.649,7.892,8.602
2023-06-15,6.269,6.034,6.156,7.004,7.588,7.896,8.634,7.917,8.734
2023-06-16,6.243,6.024,6.156,6.945,7.553,7.873,8.634,7.945,8.833
2023-06-17,6.272,6.017,6.108,6.854,7.523,7.859,8.642,7.959,8.905
2023-06-18,6.345,6.028,6.066,6.822,7.498,7.853,8.643,8,8.952
2023-06-19,6.347,6.019,6.05,6.81,7.488,7.872,8.641,8.021,8.966
2023-06-20,6.389,6.021,6.033,6.787,7.48,7.901,8.635,7.993,8.956
2023-06-21,6.503,6.076,6.007,6.751,7.473,7.913,8.644,7.971,8.908
2023-06-22,6.524,6.134,6.02,6.757,7.469,7.936,8.646,7.948,8.865
2023-06-23,6.541,6.193,6.04,6.727,7.461,7.956,8.633,7.918,8.801
2023-06-24,6.531,6.252,6.093,6.701,7.451,7.975,8.627,7.926,8.708
2023-06-25,6.512,6.282,6.164,6.734,7.446,7.996,8.61,7.976,8.648
2023-06-26,6.538,6.298,6.219,6.708,7.437,8.006,8.593,8.058,8.646
2023-06-27,6.555,6.325,6.288,6.739,7.436,8.021,8.592,8.169,8.72
2023-06-28,6.601,6.335,6.296,6.808,7.443,8.05,8.598,8.247,8.774
2023-06-29,6.662,6.354,6.279,6.738,7.424,8.055,8.628,8.29,8.807
2023-06-30,6.747,6.39,6.26,6.627,7.392,8.031,8.67,8.33,8.812
2023-07-01,6.801,6.424,6.251,6.606,7.364,8.011,8.704,8.397,8.782
2023-07-02,6.829,6.454,6.259,6.638,7.352,8.001,8.738,8.473,8.775
2023-07-03,6.841,6.477,6.269,6.677,7.348,7.982,8.772,8.544,8.806
2023-07-04,6.842,6.488,6.25,6.702,7.343,7.96,8.799,8.607,8.849
2023-07-05,6.841,6.46,6.184,6.639,7.331,7.95,8.844,8.642,8.889
2023-07-06,6.85,6.419,6.122,6.576,7.324,7.943,8.886,8.675,8.911
2023-07-07,6.873,6.395,6.081,6.61,7.32,7.935,8.906,8.73,8.926
2023-07-08,6.908,6.388,6.063,6.61,7.314,7.927,8.931,8.773,8.943
2023-07-09,6.967,6.398,6.05,6.56,7.305,7.91,8.96,8.81,8.96
2023-07-10,6.958,6.386,6.007,6.515,7.294,7.882,8.975,8.856,8.978
2023-07-11,6.878,6.356,5.954,6.518,7.291,7.883,9.005,8.89,8.993
2023-07-12,6.847,6.322,5.934,6.522,7.296,7.922,9.047,8.867,9.025
2023-07-13,6.899,6.31,5.973,6.5,7.287,7.934,9.032,8.819,9.056
2023-07-14,6.957,6.316,5.989,6.45,7.271,7.916,9.006,8.769,9.066
2023-07-15,6.911,6.33,5.941,6.43,7.245,7.87,8.982,8.733,9.009
2023-07-16,6.772,6.323,5.889,6.418,7.215,7.808,8.958,8.693,8.965
2023-07-17,6.674,6.317,5.874,6.405,7.188,7.739,8.924,8.66,8.961
2023-07-18,6.617,6.303,5.863,6.408,7.149,7.667,8.877,8.644,8.963
2023-07-19,6.609,6.276,5.813,6.354,7.098,7.613,8.83,8.649,8.964
2023-07-20,6.636,6.25,5.76,6.292,7.054,7.579,8.793,8.672,8.955
2023-07-21,6.677,6.21,5.712,6.264,7.021,7.537,8.756,8.694,8.946
2023-07-22,6.682,6.167,5.677,6.236,7.001,7.494,8.718,8.696,8.928
2023-07-23,6.627,6.108,5.658,6.205,6.989,7.477,8.681,8.676,8.919
2023-07-24,6.647,6.078,5.687,6.21,6.985,7.48,8.652,8.652,8.911
2023-07-25,6.711,6.087,5.749,6.251,6.988,7.475,8.643,8.646,8.9
2023-07-26,6.732,6.072,5.744,6.293,6.979,7.431,8.639,8.665,8.892
2023-07-27,6.737,6.084,5.728,6.293,6.945,7.37,8.619,8.709,8.911
2023-07-28,6.778,6.127,5.742,6.231,6.899,7.313,8.595,8.754,8.928
2023-07-29,6.872,6.171,5.737,6.164,6.86,7.261,8.578,8.801,8.942
2023-07-30,6.958,6.238,5.717,6.18,6.822,7.214,8.56,8.846,8.954
2023-07-31,6.932,6.235,5.67,6.189,6.791,7.184,8.547,8.887,8.952
2023-08-01,6.876,6.216,5.659,6.163,6.744,7.153,8.549,8.924,8.97
2023-08-02,6.888,6.236,5.662,6.065,6.667,7.084,8.511,8.889,8.967
2023-08-03,6.977,6.296,5.687,5.987,6.619,7.058,8.516,8.891,9.006
2023-08-04,7.034,6.306,5.695,5.979,6.57,7.022,8.481,8.878,9.042
2023-08-05,7.022,6.284,5.724,5.993,6.512,6.984,8.425,8.863,9.076
2023-08-06,7.012,6.308,5.815,5.983,6.446,6.96,8.401,8.86,9.11
2023-08-07,7.092,6.359,5.882,5.941,6.376,6.929,8.391,8.849,9.143
2023-08-08,7.187,6.417,5.942,5.934,6.304,6.894,8.356,8.833,9.147
2023-08-09,7.207,6.436,6.012,5.996,6.25,6.864,8.297,8.849,9.117
2023-08-10,7.045,6.364,6.054,5.976,6.196,6.868,8.315,8.906,9.149
2023-08-11,7.076,6.386,6.059,5.91,6.147,6.879,8.332,8.904,9.209
2023-08-12,7.193,6.436,6.12,5.912,6.131,6.909,8.329,8.873,9.237
2023-08-13,7.436,6.566,6.179,5.914,6.103,6.931,8.289,8.855,9.246
2023-08-14,7.674,6.741,6.289,5.976,6.071,6.939,8.22,8.856,9.262
2023-08-15,7.609,6.747,6.343,6.006,6.058,6.948,8.205,8.893,9.295
2023-08-16,7.647,6.846,6.34,5.981,6.049,6.941,8.2,8.935,9.323
2023-08-17,7.573,6.943,6.397,5.994,6.051,6.935,8.171,8.953,9.335
2023-08-18,7.473,6.908,6.463,5.973,6.052,6.94,8.152,8.987,9.361
2023-08-19,7.473,6.863,6.429,5.905,6.054,6.944,8.162,9.023,9.418
2023-08-20,7.503,6.847,6.375,5.874,6.062,6.938,8.168,9.034,9.474
2023-08-21,7.568,6.899,6.358,5.873,6.069,6.932,8.13,9.031,9.478
2023-08-22,7.626,6.939,6.375,5.895,6.072,6.925,8.072,9.032,9.456
2023-08-23,7.644,6.973,6.433,5.955,6.09,6.94,8.009,9.012,9.452
2023-08-24,7.712,7.05,6.471,5.988,6.108,6.971,7.964,8.999,9.459
2023-08-25,7.775,7.114,6.507,5.953,6.11,7.004,7.958,9.032,9.454
2023-08-26,7.839,7.174,6.521,5.902,6.113,7.031,7.982,9.087,9.458
2023-08-27,7.895,7.267,6.586,5.87,6.122,7.057,7.986,9.136,9.482
2023-08-28,7.911,7.293,6.637,5.844,6.142,7.084,7.979,9.171,9.52
2023-08-29,7.927,7.354,6.706,5.853,6.188,7.135,7.95,9.169,9.545
2023-08-30,7.939,7.371,6.743,5.867,6.25,7.203,7.894,9.147,9.55
2023-08-31,7.881,7.366,6.728,5.846,6.352,7.288,7.85,9.201,9.573
2023-09-01,8.021,7.38,6.732,5.869,6.419,7.375,7.832,9.2,9.59
2023-09-02,8.235,7.514,6.825,5.923,6.425,7.475,7.847,9.076,9.534
2023-09-03,8.189,7.516,6.832,5.894,6.465,7.554,7.829,9.092,9.541
2023-09-04,8.247,7.578,6.868,5.85,6.461,7.59,7.808,9.156,9.585
2023-09-05,8.477,7.723,6.94,5.88,6.386,7.578,7.856,9.047,9.612
2023-09-06,8.469,7.707,6.99,5.963,6.335,7.575,8.001,8.919,9.53
2023-09-07,8.26,7.612,6.97,6.047,6.42,7.657,8.125,9.091,9.512
2023-09-08,8.137,7.473,6.962,6.038,6.504,7.704,8.182,9.252,9.607
2023-09-09,8.192,7.529,6.965,6.027,6.584,7.733,8.231,9.297,9.703
2023-09-10,8.315,7.635,7.025,6.056,6.625,7.757,8.261,9.269,9.761
2023-09-11,8.283,7.671,7.09,6.08,6.667,7.778,8.272,9.232,9.772
2023-09-12,8.265,7.707,7.125,6.125,6.746,7.821,8.297,9.227,9.767
2023-09-13,8.399,7.803,7.204,6.179,6.836,7.883,8.336,9.239,9.771
2023-09-14,8.576,7.907,7.292,6.228,6.921,7.966,8.366,9.219,9.774
2023-09-15,8.669,7.963,7.347,6.264,6.98,8.047,8.385,9.151,9.746
2023-09-16,8.825,8.054,7.389,6.32,6.948,8.08,8.419,9.053,9.662
2023-09-17,8.795,8.195,7.502,6.35,7.032,8.165,8.373,8.933,9.533
2023-09-18,8.903,8.216,7.493,6.468,7.13,8.258,8.396,8.856,9.162
2023-09-19,9.17,8.439,7.602,6.63,7.068,8.262,8.516,8.894,9.074
2023-09-20,9.049,8.49,7.62,6.694,7.099,8.307,8.617,8.996,9.008
2023-09-21,9.054,8.475,7.672,6.691,7.161,8.342,8.69,9.078,9.101
2023-09-22,9.123,8.615,7.808,6.686,7.197,8.301,8.765,9.173,9.236
2023-09-23,9.029,8.65,7.908,6.775,7.29,8.264,8.787,9.245,9.347
2023-09-24,9.128,8.698,8.029,6.795,7.374,8.27,8.804,9.258,9.397
2023-09-25,9.142,8.7,8.203,6.755,7.394,8.26,8.83,9.288,9.452
2023-09-26,9.218,8.635,8.19,6.788,7.419,8.221,8.83,9.342,9.532
2023-09-27,9.283,8.668,8.22,6.865,7.465,8.207,8.794,9.382,9.608
2023-09-28,9.138,8.538,8.113,6.869,7.541,8.226,8.772,9.407,9.656
2023-09-29,9.12,8.425,7.952,6.893,7.622,8.251,8.746,9.425,9.694
2023-09-30,9.2,8.487,7.865,6.941,7.708,8.311,8.747,9.445,9.73
2023-10-01,9.213,8.442,7.808,6.993,7.798,8.366,8.738,9.466,9.759
2023-10-02,9.2,8.416,7.794,7.033,7.877,8.43,8.745,9.491,9.785
2023-10-03,9.44,8.597,7.847,7.093,7.948,8.492,8.765,9.522,9.806
2023-10-04,9.648,8.771,7.907,7.15,7.996,8.549,8.813,9.554,9.819
2023-10-05,9.609,8.723,7.966,7.167,7.992,8.54,8.85,9.605,9.839
2023-10-06,9.51,8.656,7.96,7.21,8.006,8.548,8.886,9.644,9.845
2023-10-07,9.61,8.747,7.926,7.258,8.021,8.559,8.926,9.67,9.863
2023-10-08,9.961,8.969,7.931,7.236,7.98,8.521,8.943,9.7,9.866
2023-10-09,9.897,8.901,7.887,7.264,7.992,8.532,8.97,9.711,9.863
2023-10-10,10.137,9.116,7.88,7.297,8.003,8.533,9.005,9.717,9.866
2023-10-11,10.042,8.942,7.714,7.292,8.016,8.522,9.042,9.715,9.85
2023-10-12,10.212,9.104,7.7,7.343,8.05,8.519,9.04,9.716,9.795
2023-10-13,10.456,9.281,7.708,7.36,8.082,8.511,9.054,9.725,9.756
2023-10-14,10.34,9.097,7.652,7.37,8.128,8.506,9.056,9.736,9.735
2023-10-15,10.389,9.136,7.624,7.432,8.191,8.518,9.073,9.749,9.712
2023-10-16,10.871,9.392,7.719,7.414,8.182,8.518,9.079,9.746,9.745
2023-10-17,10.92,9.367,7.911,7.403,8.115,8.509,9.061,9.721,9.8
2023-10-18,10.659,9.16,7.894,7.408,8.078,8.487,9.042,9.698,9.832
2023-10-19,10.732,9.306,7.975,7.396,8.053,8.45,9.031,9.689,9.833
2023-10-20,10.74,9.289,7.939,7.398,8.038,8.415,9.012,9.683,9.812
2023-10-21,10.624,9.141,7.839,7.375,8.012,8.379,8.987,9.673,9.783
2023-10-22,10.25,8.808,7.666,7.38,8.012,8.358,8.963,9.686,9.743
2023-10-23,10.095,8.682,7.52,7.534,8.112,8.36,8.979,9.697,9.73
2023-10-24,10.581,9.104,7.696,7.376,8.051,8.36,9.029,9.675,9.733
2023-10-25,10.41,8.965,7.824,7.388,7.976,8.345,9.044,9.679,9.737
2023-10-26,9.965,8.705,7.757,7.368,7.935,8.325,9.033,9.694,9.715
2023-10-27,9.971,8.703,7.655,7.328,7.907,8.301,9.064,9.696,9.71
2023-10-28,10.029,8.728,7.49,7.287,7.872,8.278,9.094,9.693,9.712
2023-10-29,10.084,8.768,7.403,7.276,7.852,8.275,9.109,9.677,9.706
2023-10-30,10.062,8.607,7.24,7.222,7.821,8.246,9.11,9.663,9.706
2023-10-31,9.865,8.362,7.115,7.132,7.767,8.208,9.098,9.68,9.731
2023-11-01,9.579,8.077,6.885,7.038,7.73,8.198,9.099,9.695,9.746
