"Date","13 m","25 m","29 m","40 m"
2016-11-24,9.342,9.56,9.317,9.065
2016-11-25,9.227,9.572,9.372,9.287
2016-11-26,9.235,9.583,9.375,9.336
2016-11-27,9.122,9.429,9.203,9.454
2016-11-28,8.828,9.153,9.011,9.373
2016-11-29,8.588,9.022,8.911,9.339
2016-11-30,8.648,9.071,8.929,9.372
2016-12-01,8.745,9.097,8.926,9.301
2016-12-02,8.863,9.096,8.854,9.12
2016-12-03,8.724,8.941,8.824,9.081
2016-12-04,8.493,8.838,8.644,8.656
2016-12-05,8.357,8.745,8.285,8.221
2016-12-06,8.236,8.518,8.106,8.179
2016-12-07,8.034,8.277,7.962,8.102
2016-12-08,7.944,8.187,7.868,7.99
2016-12-09,7.813,7.979,7.729,8.023
2016-12-10,7.56,7.682,7.412,7.929
2016-12-11,7.142,7.355,7.009,7.722
2016-12-12,7.045,7.161,6.742,7.621
2016-12-13,7.361,7.344,6.654,7.568
2016-12-14,7.318,7.336,6.616,7.482
2016-12-15,7.182,7.248,6.598,7.36
2016-12-16,6.749,6.896,6.112,7.06
2016-12-17,6.397,6.673,5.649,6.72
2016-12-18,6.158,6.565,5.722,6.441
2016-12-19,6.06,6.488,5.92,5.961
2016-12-20,5.798,6.487,6.057,6.052
2016-12-21,5.7,6.449,5.99,5.967
2016-12-22,5.602,6.38,5.953,5.922
2016-12-23,5.633,6.32,5.963,6.024
2016-12-24,5.596,6.178,5.937,6.107
2016-12-25,5.979,6.159,5.837,5.924
2016-12-26,5.493,5.926,5.518,5.832
2016-12-27,5.391,5.792,5.251,5.681
2016-12-28,5.409,5.778,5.354,5.523
2016-12-29,5.342,5.757,5.454,5.568
2016-12-30,5.419,5.721,5.313,5.507
2016-12-31,5.281,5.537,5.187,5.346
2017-01-01,5.129,5.343,5.104,5.277
2017-01-02,5.022,5.226,5.013,5.246
2017-01-03,4.821,5.094,4.957,5.271
2017-01-04,4.864,5.121,4.907,5.187
2017-01-05,4.967,5.152,4.896,5.156
2017-01-06,4.828,5.056,4.743,5.102
2017-01-07,4.612,5.014,4.702,5.052
2017-01-08,4.382,4.912,4.466,4.883
2017-01-09,4.002,4.613,4.16,4.762
2017-01-10,3.573,4.168,3.875,4.743
2017-01-11,3.802,4.1,3.698,4.709
2017-01-12,4.231,4.376,3.623,4.658
2017-01-13,4.234,4.409,3.94,4.633
2017-01-14,4.026,4.319,3.96,4.609
2017-01-15,3.771,3.991,3.729,4.489
2017-01-16,3.618,3.873,3.577,4.403
2017-01-17,3.667,3.819,3.415,4.341
2017-01-18,3.418,3.729,3.373,4.253
2017-01-19,3.208,3.575,3.291,4.012
2017-01-20,3.227,3.51,3.272,3.933
2017-01-21,3.184,3.489,3.305,3.841
2017-01-22,3.213,3.524,3.366,3.788
2017-01-23,3.137,3.489,3.217,3.539
2017-01-24,2.913,3.144,2.83,3.074
2017-01-25,2.815,2.84,2.761,2.838
2017-01-26,2.847,2.808,2.771,2.789
2017-01-27,2.859,2.816,2.785,2.804
2017-01-28,2.831,2.835,2.78,2.898
2017-01-29,2.992,3.023,2.739,2.976
2017-01-30,3.167,3.23,2.862,3.147
2017-01-31,3.151,3.277,2.967,3.234
2017-02-01,3.009,3.246,2.966,3.238
2017-02-02,2.85,3.163,2.939,3.228
2017-02-03,2.732,3.077,2.897,3.224
2017-02-04,2.584,2.989,2.819,3.214
2017-02-05,2.253,2.784,2.595,3.127
2017-02-06,2.613,2.73,2.443,3.123
2017-02-07,2.652,2.774,2.159,3.093
2017-02-08,2.353,2.674,2.094,3.008
2017-02-09,2.423,2.648,2.156,2.931
2017-02-10,2.106,2.424,2.058,2.682
2017-02-11,1.672,2.11,1.926,2.647
2017-02-12,1.475,1.964,1.829,2.496
2017-02-13,1.447,1.721,1.419,1.908
2017-02-14,1.339,1.551,1.357,1.514
2017-02-15,1.252,1.42,1.183,1.258
2017-02-16,1.258,1.339,1.154,1.202
2017-02-17,1.17,1.248,1.095,1.168
2017-02-18,1.184,1.21,1.039,1.113
2017-02-19,1.31,1.31,1.108,1.175
2017-02-20,1.403,1.376,1.239,1.274
2017-02-21,1.364,1.346,1.224,1.265
2017-02-22,1.32,1.303,1.227,1.226
2017-02-23,1.389,1.316,1.255,1.227
2017-02-24,1.507,1.354,1.321,1.249
2017-02-25,1.571,1.404,1.429,1.293
2017-02-26,1.71,1.505,1.557,1.344
2017-02-27,1.663,1.585,1.761,1.502
2017-02-28,1.744,1.672,1.779,1.608
2017-03-01,1.917,1.795,1.795,1.705
2017-03-02,2.085,1.909,1.932,1.832
2017-03-03,2.063,2.09,2.042,2.058
2017-03-04,1.915,2.156,1.994,2.206
2017-03-05,1.343,1.915,1.735,2.17
2017-03-06,1.161,1.657,1.326,1.873
2017-03-07,1.074,1.391,1.179,1.694
2017-03-08,1.113,1.308,1.171,1.682
2017-03-09,1.323,1.383,1.299,1.832
2017-03-10,1.438,1.455,1.428,1.921
2017-03-11,1.237,1.422,1.352,1.851
2017-03-12,0.856,1.102,1.015,1.699
2017-03-13,1.06,1.153,0.761,1.757
2017-03-14,1.131,1.214,0.921,1.767
2017-03-15,1.102,1.128,0.875,1.537
2017-03-16,1.311,1.218,0.977,1.617
2017-03-17,1.212,1.267,1.084,1.694
2017-03-18,1.236,1.277,1.177,1.633
2017-03-19,1.286,1.27,1.184,1.502
2017-03-20,1.17,1.158,1.102,1.302
2017-03-21,1.209,1.131,1.132,1.172
2017-03-22,1.329,1.168,1.151,1.094
2017-03-23,1.295,1.131,1.105,1.012
2017-03-24,0.994,0.998,0.975,0.946
2017-03-25,1.045,0.949,0.941,0.874
2017-03-26,1.185,0.958,0.954,0.828
2017-03-27,1.201,0.936,0.961,0.809
2017-03-28,1.137,0.9,0.943,0.769
2017-03-29,1.109,0.889,0.943,0.753
2017-03-30,1.003,0.867,0.902,0.745
2017-03-31,0.968,0.816,0.915,0.734
2017-04-01,0.981,0.84,0.904,0.727
2017-04-02,0.801,0.738,0.757,0.655
2017-04-03,0.762,0.635,0.678,0.557
2017-04-04,0.861,0.61,0.705,0.553
2017-04-05,0.883,0.601,0.745,0.595
2017-04-06,0.823,0.603,0.813,0.712
2017-04-07,0.927,0.645,0.888,0.675
2017-04-08,1.091,0.703,0.988,0.548
2017-04-09,1.159,0.705,1.058,0.477
2017-04-10,1.224,0.722,0.995,0.394
2017-04-11,1.308,0.753,1.048,0.393
2017-04-12,1.394,0.787,1.077,0.429
2017-04-13,1.54,0.862,1.113,0.453
2017-04-14,1.767,0.956,1.18,0.496
2017-04-15,2.036,1.068,1.269,0.565
2017-04-16,2.25,1.171,1.353,0.624
2017-04-17,2.11,1.182,1.37,0.656
2017-04-18,2.355,1.303,1.441,0.694
2017-04-19,2.644,1.521,1.709,0.877
2017-04-20,2.673,1.691,1.994,0.957
2017-04-21,2.753,1.77,2.017,0.987
2017-04-22,2.885,1.885,2.212,1.168
2017-04-23,2.927,2.036,2.43,1.33
2017-04-24,3.002,2.133,2.572,1.36
2017-04-25,3.117,2.115,2.326,1.13
2017-04-26,3.435,2.309,2.366,1.169
2017-04-27,3.656,2.403,2.351,1.047
2017-04-28,3.66,2.396,2.111,0.927
2017-04-29,3.599,2.347,2.019,0.903
2017-04-30,3.599,2.331,2.088,0.972
2017-05-01,3.779,2.405,2.243,1.128
2017-05-02,3.911,2.534,2.416,1.251
2017-05-03,3.886,2.662,2.529,1.434
2017-05-04,3.537,2.667,2.726,1.751
2017-05-05,3.72,2.817,2.795,1.892
2017-05-06,4.197,3.004,2.95,2.021
2017-05-07,4.64,3.239,3.106,2.124
2017-05-08,4.638,3.309,3.076,2.168
2017-05-09,4.754,3.306,3.044,2.192
2017-05-10,4.861,3.303,3.125,2.304
2017-05-11,4.956,3.344,3.341,2.424
2017-05-12,5.137,3.5,3.826,2.738
2017-05-13,5.372,4.122,4.793,3.218
2017-05-14,5.529,4.452,5.181,3.326
2017-05-15,5.682,4.689,5.258,3.322
2017-05-16,5.759,4.595,4.914,3.127
2017-05-17,5.843,4.399,4.79,3.033
2017-05-18,5.893,4.174,4.448,2.702
2017-05-19,5.812,3.877,3.938,2.333
2017-05-20,5.815,3.761,3.599,2.191
2017-05-21,6.186,3.875,3.831,2.372
2017-05-22,6.409,4.068,4.083,2.45
2017-05-23,6.456,4.083,3.933,2.359
2017-05-24,6.361,3.86,3.612,2.264
2017-05-25,6.526,3.797,3.531,2.282
2017-05-26,6.98,3.972,3.884,2.356
2017-05-27,7.163,4.118,4.129,2.438
2017-05-28,7.348,4.327,4.634,2.733
2017-05-29,7.543,4.598,5.096,2.987
2017-05-30,7.79,4.891,5.581,3.463
2017-05-31,7.883,5.163,6.004,3.878
2017-06-01,7.872,5.255,5.989,3.949
2017-06-02,7.676,5.207,5.835,3.862
2017-06-03,7.393,5.061,5.525,3.563
2017-06-04,7.29,4.947,5.256,3.387
2017-06-05,7.451,5.004,5.25,3.355
2017-06-06,7.949,5.306,5.569,3.438
2017-06-07,8.555,6.222,7.004,4.223
2017-06-08,8.836,6.939,7.799,4.574
2017-06-09,8.926,6.697,6.916,4.147
2017-06-10,8.737,5.969,5.868,3.493
2017-06-11,8.321,5.248,5.196,3.175
2017-06-12,7.212,4.534,4.723,2.86
2017-06-13,6.873,4.348,4.523,2.823
2017-06-14,7.083,4.396,4.426,2.884
2017-06-15,7.511,4.585,4.478,3.006
2017-06-16,7.905,4.785,4.693,3.05
2017-06-17,8.266,4.891,4.801,3.076
2017-06-18,8.247,4.855,4.705,3.051
2017-06-19,7.738,4.747,4.645,3.046
2017-06-20,6.318,4.257,4.622,2.921
2017-06-21,5.39,3.841,4.708,2.942
2017-06-22,5.257,3.826,4.732,3.022
2017-06-23,5.556,4.04,4.607,3.089
2017-06-24,6.098,4.262,4.716,3.194
2017-06-25,5.633,4.174,4.872,3.32
2017-06-26,5.712,4.311,4.826,3.381
2017-06-27,6.112,4.538,4.793,3.478
2017-06-28,6.484,4.725,4.869,3.584
2017-06-29,6.765,4.844,4.931,3.632
2017-06-30,6.935,4.936,4.967,3.63
2017-07-01,6.821,4.957,4.981,3.565
2017-07-02,6.719,4.94,4.971,3.517
2017-07-03,6.245,4.756,4.985,3.447
2017-07-04,6.016,4.639,5.011,3.462
2017-07-05,6.158,4.723,4.947,3.528
2017-07-06,6.569,4.929,5.065,3.69
2017-07-07,6.955,5.143,5.323,3.839
2017-07-08,7.179,5.296,5.478,3.938
2017-07-09,7.372,5.436,5.611,4.017
2017-07-10,7.319,5.487,5.693,4.018
2017-07-11,7.322,5.537,5.741,4.042
2017-07-12,7.443,5.609,5.792,4.071
2017-07-13,7.548,5.668,5.743,4.113
2017-07-14,7.929,5.819,5.796,4.24
2017-07-15,8.386,6.013,6.003,4.367
2017-07-16,8.769,6.186,6.181,4.44
2017-07-17,9.054,6.333,6.296,4.478
2017-07-18,9.298,6.45,6.41,4.529
2017-07-19,9.499,6.55,6.533,4.543
2017-07-20,9.66,6.631,6.621,4.538
2017-07-21,9.791,6.689,6.681,4.561
2017-07-22,9.816,6.709,6.714,4.587
2017-07-23,9.911,6.741,6.754,4.679
2017-07-24,10.161,6.842,6.913,4.793
2017-07-25,10.642,7.032,7.168,4.919
2017-07-26,11.617,7.402,7.643,5.157
2017-07-27,12.698,8,8.146,5.504
2017-07-28,13.125,8.242,8.52,6.049
2017-07-29,12.92,8.306,8.871,6.566
2017-07-30,12.857,8.559,9.395,7.133
2017-07-31,13.198,9.164,10.155,7.357
2017-08-01,13.583,9.539,10.252,7.251
2017-08-02,13.651,9.52,10.158,7.149
2017-08-03,13.676,9.646,10.294,7.122
2017-08-04,13.7,9.747,10.319,6.988
2017-08-05,13.825,9.879,10.458,7.008
2017-08-06,14.122,10.024,10.597,7.093
2017-08-07,13.811,9.896,10.528,7.146
2017-08-08,13.358,9.758,10.384,6.927
2017-08-09,13.476,9.69,10.237,6.698
2017-08-10,13.551,9.542,9.873,6.021
2017-08-11,13.481,8.977,8.92,5.334
2017-08-12,13.692,8.681,8.648,5.23
2017-08-13,13.405,8.455,8.434,4.993
2017-08-14,12.51,7.891,7.747,4.56
2017-08-15,12.351,7.658,7.478,4.6
2017-08-16,12.268,7.649,7.606,4.647
2017-08-17,11.972,7.524,7.423,4.617
2017-08-18,11.297,7.25,7.214,4.607
2017-08-19,11.395,7.31,7.329,4.673
2017-08-20,11.426,7.276,7.143,4.408
2017-08-21,11.012,7.04,6.696,4.318
2017-08-22,10.655,6.898,6.657,4.538
2017-08-23,10.273,6.89,6.877,4.593
2017-08-24,8.754,6.391,6.668,4.262
2017-08-25,8.561,6.208,6.317,4.299
2017-08-26,8.904,6.291,6.217,4.509
2017-08-27,9.233,6.457,6.332,4.682
2017-08-28,9.597,6.643,6.566,4.801
2017-08-29,10.05,6.832,6.8,4.89
2017-08-30,10.571,7.006,6.97,5.022
2017-08-31,12.321,7.785,8.212,5.767
2017-09-01,12.965,8.876,9.971,6.783
2017-09-02,13.102,9.114,10.076,7.352
2017-09-03,13.18,9.493,10.47,7.822
2017-09-04,13.318,9.903,10.467,7.563
2017-09-05,12.617,9.152,9.242,6.572
2017-09-06,11.661,8.426,8.568,6.01
2017-09-07,10.859,8.016,8.225,5.612
2017-09-08,9.812,7.456,7.823,5.072
2017-09-09,9.609,7.227,7.505,4.97
2017-09-10,10.108,7.336,7.585,5.311
2017-09-11,10.815,7.665,7.981,5.665
2017-09-12,11.763,8.2,8.828,6.076
2017-09-13,12.501,8.982,9.392,6.214
2017-09-14,12.918,9.386,9.548,6.558
2017-09-15,13.091,9.538,9.829,7.232
2017-09-16,12.997,9.809,10.374,8.093
2017-09-17,12.847,10.186,10.833,8.877
2017-09-18,12.698,10.506,11.269,9.532
2017-09-19,12.961,11.017,11.861,10.17
2017-09-20,13.674,11.779,12.593,10.878
2017-09-21,14.325,12.578,13.32,11.779
2017-09-22,15.504,14.172,14.778,13.198
2017-09-23,15.962,15.261,15.808,13.982
2017-09-24,16.145,15.623,15.994,14
2017-09-25,16.265,15.708,15.849,13.716
2017-09-26,16.335,15.4,15.387,12.948
2017-09-27,16.249,14.681,14.515,11.892
2017-09-28,16.166,14.149,13.793,10.771
2017-09-29,15.911,13.609,12.684,9.736
2017-09-30,16.028,13.696,13.222,10.163
2017-10-01,15.929,13.952,13.195,9.592
2017-10-02,15.822,13.724,12.744,9.336
2017-10-03,15.659,14.038,13.869,10.87
2017-10-04,15.551,14.401,14.623,11.258
2017-10-05,15.481,13.952,13.219,9.773
2017-10-06,15.07,13.641,11.918,9.003
2017-10-07,15.095,13.317,11.853,9.28
2017-10-08,15.264,13.075,12.022,9.298
2017-10-09,14.787,12.615,11.573,8.546
2017-10-10,14.383,12.395,11.207,8.482
2017-10-11,14.224,12.203,11.138,8.677
2017-10-12,14.601,12.4,11.48,9.118
2017-10-13,14.873,12.719,12.195,9.619
2017-10-14,14.868,13,12.383,9.706
2017-10-15,14.899,13.193,12.154,9.842
2017-10-16,14.762,13.181,12.464,10.105
2017-10-17,14.31,13.109,12.608,10.139
2017-10-18,14.537,13.299,12.682,10.549
2017-10-19,14.182,13.4,12.823,10.591
2017-10-20,14.065,13.394,12.98,10.606
2017-10-21,13.893,13.262,12.879,10.529
2017-10-22,13.821,13.307,13.003,11.009
2017-10-23,13.9,13.447,13.204,11.123
2017-10-24,14,13.557,13.128,11.031
2017-10-25,14.121,13.528,13.047,11.297
2017-10-26,14.272,13.643,13.109,11.198
2017-10-27,14.322,13.974,13.106,10.999
2017-10-28,14.321,14.169,13.033,11.035
2017-10-29,14.297,14.281,13.259,11.564
2017-10-30,14.378,14.343,13.695,12.132
2017-10-31,14.448,14.29,14.234,12.14
2017-11-01,13.895,13.355,14.164,11.765
2017-11-02,13.751,13.075,13.952,11.52
2017-11-03,13.865,13.215,13.908,11.581
2017-11-04,13.868,13.167,13.703,11.233
2017-11-05,13.545,13.027,13.476,11.415
2017-11-06,13.421,13.151,13.486,11.193
2017-11-07,13.28,12.774,13.06,10.081
2017-11-08,13.045,12.66,12.597,10.356
2017-11-09,12.822,12.784,12.7,11.216
2017-11-10,12.737,12.764,12.515,11.379
2017-11-11,12.219,12.416,12.22,11.207
2017-11-12,11.732,12.055,11.905,11.088
2017-11-13,11.542,11.921,11.808,10.803
2017-11-14,11.373,11.818,11.673,10.642
2017-11-15,11.262,11.567,11.249,11.02
2017-11-16,11.109,11.445,11.303,11.619
2017-11-17,11.277,11.436,11.152,11.373
2017-11-18,10.953,11.231,11.049,11.239
2017-11-19,10.852,11.09,11.007,11.239
2017-11-20,11.258,11.22,10.762,10.807
2017-11-21,10.95,11.125,10.67,10.286
2017-11-22,10.731,10.796,10.637,9.825
2017-11-23,10.65,10.632,10.635,9.671
2017-11-24,10.333,10.543,10.458,9.543
2017-11-25,10.236,10.497,10.318,9.427
2017-11-26,10.371,10.483,10.244,9.323
2017-11-27,10.082,10.237,9.977,9.247
2017-11-28,9.521,9.955,9.731,9.226
2017-11-29,9.315,9.851,9.658,9.324
2017-11-30,9.238,9.627,9.394,9.205
2017-12-01,9.112,9.589,9.364,9.25
2017-12-02,9.157,9.578,9.38,9.304
2017-12-03,9.139,9.493,9.293,9.402
2017-12-04,8.995,9.357,9.19,9.395
2017-12-05,8.824,9.145,9.03,9.199
2017-12-06,8.895,9.158,9.181,9.351
2017-12-07,8.89,9.175,9.135,9.353
2017-12-08,8.802,9.151,9.03,9.286
2017-12-09,8.883,9.155,8.854,9.139
2017-12-10,8.869,9.162,8.748,9.101
2017-12-11,8.682,9.105,8.745,9.014
2017-12-12,8.554,9.056,8.674,8.94
2017-12-13,8.531,8.926,8.546,8.928
2017-12-14,8.384,8.693,8.204,8.661
2017-12-15,8.036,8.592,7.947,8.567
2017-12-16,7.952,8.489,7.76,8.532
2017-12-17,7.209,8.138,7.596,8.446
2017-12-18,6.623,7.765,7.316,8.295
2017-12-19,6.613,7.643,7.241,8.232
2017-12-20,6.971,7.577,7.281,8.36
2017-12-21,7.21,7.338,7.267,8.436
2017-12-22,6.971,7.094,7.051,8.331
2017-12-23,6.639,7.01,6.939,8.157
2017-12-24,6.747,7.054,6.81,8.038
2017-12-25,6.66,6.999,6.832,7.95
2017-12-26,6.52,6.76,6.658,7.672
2017-12-27,6.524,6.823,5.955,7.401
2017-12-28,5.92,6.454,5.729,7.1
2017-12-29,5.471,5.858,5.422,6.859
2017-12-30,5.061,5.626,5.361,6.768
2017-12-31,4.735,5.398,5.362,6.717
2018-01-01,4.28,5.36,5.354,6.595
2018-01-02,3.973,5.216,5.059,6.331
2018-01-03,3.989,4.399,4.324,5.932
2018-01-04,4.567,4.374,4.138,5.77
2018-01-05,4.469,4.532,4.124,5.249
2018-01-06,4.387,4.746,4,4.62
2018-01-07,4.573,5.11,3.802,4.721
2018-01-08,4.521,5.094,3.686,4.893
2018-01-09,4.409,4.853,3.956,4.935
2018-01-10,4.227,4.526,3.956,4.977
2018-01-11,4.184,4.375,3.937,4.885
2018-01-12,5.031,4.774,3.967,4.89
2018-01-13,5.27,5.303,4.618,4.786
2018-01-14,5.203,5.333,5.072,5.32
2018-01-15,4.954,5.243,4.872,5.119
2018-01-16,4.379,4.68,4.191,4.496
2018-01-17,4.127,4.339,4.01,4.242
2018-01-18,4.02,4.152,3.9,4.121
2018-01-19,3.815,4.067,3.834,4.038
2018-01-20,3.533,3.968,3.671,3.894
2018-01-21,3.55,3.971,3.626,4.004
2018-01-22,3.54,3.998,3.639,4.059
2018-01-23,3.403,3.931,3.546,3.921
2018-01-24,3.54,3.772,3.4,3.848
2018-01-25,3.62,3.867,3.389,3.973
2018-01-26,3.289,3.498,3.237,3.967
2018-01-27,2.909,3.303,3.015,3.684
2018-01-28,3.273,3.392,2.97,3.81
2018-01-29,3.519,3.874,3.115,4.029
2018-01-30,3.196,3.566,2.908,3.511
2018-01-31,2.651,2.918,2.614,3.01
2018-02-01,2.477,2.687,2.457,2.968
2018-02-02,2.824,2.747,2.407,3.101
2018-02-03,2.63,2.735,2.27,3.098
2018-02-04,2.509,2.573,2.079,3.033
2018-02-05,2.668,2.722,2.17,2.846
2018-02-06,2.51,2.78,2.409,2.916
2018-02-07,2.496,2.83,2.471,3.086
2018-02-08,2.608,2.751,2.478,3.06
2018-02-09,2.555,2.712,2.491,3.087
2018-02-10,2.55,2.661,2.468,3.047
2018-02-11,2.717,2.72,2.391,3.032
2018-02-12,2.754,2.764,2.466,3.006
2018-02-13,2.639,2.721,2.556,2.977
2018-02-14,2.468,2.622,2.501,2.921
2018-02-15,2.622,2.624,2.418,2.867
2018-02-16,2.776,2.734,2.493,2.938
2018-02-17,2.701,2.707,2.543,2.966
2018-02-18,2.537,2.661,2.476,2.884
2018-02-19,2.392,2.6,2.39,2.747
2018-02-20,2.444,2.577,2.4,2.698
2018-02-21,2.528,2.577,2.449,2.694
2018-02-22,2.691,2.616,2.499,2.666
2018-02-23,2.614,2.607,2.487,2.624
2018-02-24,2.578,2.567,2.471,2.572
2018-02-25,2.629,2.572,2.475,2.542
2018-02-26,2.501,2.498,2.412,2.468
2018-02-27,2.512,2.466,2.376,2.412
2018-02-28,2.559,2.466,2.375,2.379
2018-03-01,2.63,2.474,2.391,2.352
2018-03-02,2.667,2.449,2.397,2.306
2018-03-03,2.408,2.32,2.367,2.266
2018-03-04,2.205,2.104,2.144,2.014
2018-03-05,1.938,1.81,1.878,1.731
2018-03-06,1.732,1.595,1.706,1.554
2018-03-07,1.558,1.45,1.522,1.398
2018-03-08,1.448,1.362,1.463,1.345
2018-03-09,1.417,1.317,1.405,1.255
2018-03-10,1.433,1.332,1.386,1.258
2018-03-11,1.494,1.41,1.45,1.358
2018-03-12,1.579,1.483,1.511,1.44
2018-03-13,1.595,1.494,1.532,1.447
2018-03-14,1.541,1.489,1.518,1.401
2018-03-15,1.589,1.531,1.556,1.433
2018-03-16,1.69,1.625,1.675,1.633
2018-03-17,1.707,1.744,1.754,1.855
2018-03-18,1.505,1.789,1.74,2.01
2018-03-19,1.38,1.767,1.694,2.111
2018-03-20,1.534,1.907,1.721,2.383
2018-03-21,1.752,2.021,1.793,2.562
2018-03-22,1.465,1.694,1.562,2.057
2018-03-23,1.584,1.669,1.678,1.954
2018-03-24,1.776,1.787,1.743,1.866
2018-03-25,1.822,1.787,1.781,1.815
2018-03-26,1.808,1.866,1.882,2.014
2018-03-27,1.899,1.967,1.995,2.181
2018-03-28,2.098,2.101,2.112,2.197
2018-03-29,2.252,2.152,2.211,2.207
2018-03-30,2.431,2.211,2.277,2.203
2018-03-31,2.624,2.323,2.332,2.197
2018-04-01,2.723,2.416,2.419,2.228
2018-04-02,2.628,2.431,2.501,2.301
2018-04-03,2.739,2.523,2.564,2.359
2018-04-04,2.914,2.608,2.624,2.394
2018-04-05,2.985,2.687,2.708,2.471
2018-04-06,2.85,2.817,2.854,2.749
2018-04-07,3.076,3.051,2.901,2.906
2018-04-08,3.174,3.126,2.95,3.018
2018-04-09,3.017,3.079,2.912,2.983
2018-04-10,2.959,3.102,2.936,3.065
2018-04-11,3.125,3.175,3.01,3.133
2018-04-12,3.265,3.21,3.069,3.151
2018-04-13,3.481,3.199,3.103,3.188
2018-04-14,3.64,3.232,3.205,3.274
2018-04-15,3.719,3.251,3.216,3.185
2018-04-16,3.543,3.151,3.188,3.101
2018-04-17,3.383,3.123,3.233,3.005
2018-04-18,3.471,3.102,3.171,2.864
2018-04-19,3.525,3.06,3.092,2.791
2018-04-20,3.526,3.023,3.062,2.773
2018-04-21,3.61,3.008,3.068,2.778
2018-04-22,3.704,3.022,3.104,2.786
2018-04-23,3.794,3.045,3.14,2.794
2018-04-24,3.862,3.043,3.161,2.795
2018-04-25,3.788,3.011,3.127,2.789
2018-04-26,3.8,3.002,3.192,2.794
2018-04-27,4.001,3.102,3.275,2.827
2018-04-28,4.126,3.19,3.324,2.874
2018-04-29,4.22,3.263,3.327,2.88
2018-04-30,4.376,3.328,3.311,2.882
2018-05-01,4.525,3.375,3.343,2.881
2018-05-02,4.653,3.419,3.395,2.888
2018-05-03,4.659,3.468,3.471,2.905
2018-05-04,4.762,3.552,3.501,2.904
2018-05-05,5.128,3.667,3.599,2.912
2018-05-06,4.82,3.752,3.699,2.968
2018-05-07,4.85,3.887,3.769,3.013
2018-05-08,5.113,3.993,3.812,3.017
2018-05-09,5.387,4.072,3.936,3.042
2018-05-10,5.726,4.109,4.048,3.071
2018-05-11,5.994,4.108,4.141,3.069
2018-05-12,6.009,4.207,4.088,3.069
2018-05-13,6.271,4.264,4.149,3.098
2018-05-14,6.465,4.349,4.237,3.12
2018-05-15,6.566,4.385,4.277,3.13
2018-05-16,6.561,4.417,4.256,3.138
2018-05-17,6.75,4.376,4.321,3.133
2018-05-18,6.851,4.346,4.346,3.112
2018-05-19,7.058,4.385,4.543,3.148
2018-05-20,7.363,4.51,4.624,3.081
2018-05-21,6.677,4.308,4.326,2.945
2018-05-22,6.784,4.281,4.246,2.964
2018-05-23,7.015,4.356,4.336,2.983
2018-05-24,7.31,4.493,4.437,3.07
2018-05-25,7.638,4.675,4.688,3.131
2018-05-26,6.832,4.555,4.513,3.005
2018-05-27,6.696,4.497,4.431,3.054
2018-05-28,7.381,4.706,4.747,3.213
2018-05-29,7.886,4.936,5.031,3.324
2018-05-30,8.19,5.096,5.211,3.503
2018-05-31,8.44,5.315,5.57,3.617
2018-06-01,8.628,5.419,5.516,3.452
2018-06-02,8.647,5.29,5.334,3.331
2018-06-03,8.997,5.489,5.729,3.763
2018-06-04,9.128,6.533,7.226,4.41
2018-06-05,9.493,7.344,7.747,4.78
2018-06-06,9.504,8.034,8.739,5.849
2018-06-07,9.474,8.132,8.748,6.165
2018-06-08,9.397,7.847,8.384,6.095
2018-06-09,9.309,7.361,7.653,5.586
2018-06-10,9.257,6.957,7.223,5.33
2018-06-11,9.43,6.961,7.223,5.357
2018-06-12,9.595,7.095,7.414,5.253
2018-06-13,8.767,6.158,6.651,4.161
2018-06-14,7.198,4.718,5.528,3.152
2018-06-15,7.396,4.79,5.189,3.176
2018-06-16,7.872,5.045,5.306,3.323
2018-06-17,8.251,5.323,5.436,3.383
2018-06-18,8.552,5.499,5.699,3.501
2018-06-19,8.177,5.343,5.419,3.117
2018-06-20,7.148,4.894,5.005,2.91
2018-06-21,7.555,4.931,5.027,3.025
2018-06-22,7.76,5.038,5.063,3.12
2018-06-23,8.204,5.274,5.237,3.295
2018-06-24,8.605,5.504,5.411,3.361
2018-06-25,8.818,5.622,5.339,3.383
2018-06-26,9.244,5.755,5.591,3.594
2018-06-27,9.594,5.982,6.012,3.569
2018-06-28,9.493,5.934,5.551,3.199
2018-06-29,8.945,5.608,5.124,2.896
2018-06-30,8.362,5.438,4.756,2.747
2018-07-01,8.587,5.342,4.634,2.849
2018-07-02,8.939,5.438,4.784,3.024
2018-07-03,9.32,5.614,5.094,3.168
2018-07-04,9.376,5.638,5.25,3.171
2018-07-05,9.483,5.681,5.258,3.271
2018-07-06,9.772,5.807,5.455,3.331
2018-07-07,7.924,5.16,5.466,3.205
2018-07-08,7.991,5.158,5.31,3.265
2018-07-09,8.536,5.36,5.431,3.394
2018-07-10,8.967,5.57,5.555,3.476
2018-07-11,9.18,5.709,5.556,3.544
2018-07-12,9.605,5.918,5.547,3.682
2018-07-13,10.024,6.106,5.772,3.839
2018-07-14,10.467,6.23,6.102,3.957
2018-07-15,11.015,6.402,6.427,4.075
2018-07-16,11.599,6.664,6.823,4.298
2018-07-17,11.966,6.899,7.196,4.497
2018-07-18,11.86,6.844,7.165,4.491
2018-07-19,11.563,6.779,6.895,4.623
2018-07-20,11.624,6.931,7.207,5.042
2018-07-21,11.661,7.171,7.655,5.26
2018-07-22,11.652,7.39,7.962,5.375
2018-07-23,11.598,7.478,8.057,5.431
2018-07-24,11.505,7.513,8.11,5.603
