"Date","6 m","8 m","10 m","11 m","16 m","22 m"
1994-03-01,-1.18,-1.202,-1.045,-0.951,-0.644,-0.41
1994-03-02,-1.17,-1.188,-1.031,-0.95,-0.658,-0.427
1994-03-03,-1.153,-1.172,-1.023,-0.95,-0.669,-0.443
1994-03-04,-1.166,-1.244,-1.069,-0.974,-0.679,-0.458
1994-03-05,-1.22,-1.287,-1.138,-1.006,-0.705,-0.461
1994-03-06,-1.19,-1.235,-1.156,-1.019,-0.737,-0.467
1994-03-07,-1.085,-1.153,-1.105,-0.998,-0.725,-0.454
1994-03-08,-1.034,-1.106,-1.105,-1.011,-0.737,-0.47
1994-03-09,-1.035,-1.112,-1.138,-1.045,-0.787,-0.505
1994-03-10,-1.064,-1.136,-1.154,-1.052,-0.79,-0.553
1994-03-11,-1.124,-1.173,-1.165,-1.06,-0.814,-0.603
1994-03-12,-1.167,-1.194,-1.157,-1.044,-0.866,-0.665
1994-03-13,-1.152,-1.163,-1.115,-1.003,-0.848,-0.646
1994-03-14,-1.131,-1.125,-1.097,-0.994,-0.838,-0.637
1994-03-15,-1.148,-1.133,-1.084,-0.994,-0.845,-0.647
1994-03-16,-1.153,-1.137,-1.062,-0.989,-0.841,-0.655
1994-03-17,-1.115,-1.108,-1.032,-0.977,-0.826,-0.634
1994-03-18,-1.065,-1.055,-0.992,-0.955,-0.798,-0.598
1994-03-19,-1.032,-1.027,-0.966,-0.936,-0.773,-0.571
1994-03-20,-0.997,-1.002,-0.944,-0.921,-0.757,-0.551
1994-03-21,-0.935,-0.951,-0.909,-0.889,-0.724,-0.514
1994-03-22,-0.836,-0.889,-0.854,-0.843,-0.668,-0.479
1994-03-23,-0.877,-0.969,-0.873,-0.831,-0.612,-0.423
1994-03-24,-0.884,-0.996,-0.806,-0.822,-0.581,-0.382
1994-03-25,-0.875,-0.962,-0.737,-0.809,-0.559,-0.357
1994-03-26,-0.853,-0.924,-0.726,-0.777,-0.528,-0.328
1994-03-27,-0.814,-0.871,-0.715,-0.739,-0.497,-0.293
1994-03-28,-0.821,-0.856,-0.738,-0.719,-0.478,-0.264
1994-03-29,-0.844,-0.858,-0.765,-0.709,-0.467,-0.255
1994-03-30,-0.799,-0.813,-0.747,-0.683,-0.442,-0.215
1994-03-31,-0.716,-0.743,-0.707,-0.648,-0.409,-0.181
1994-04-01,-0.677,-0.696,-0.692,-0.636,-0.412,-0.192
1994-04-02,-0.613,-0.668,-0.663,-0.608,-0.398,-0.193
1994-04-03,-0.524,-0.631,-0.62,-0.577,-0.362,-0.159
1994-04-04,-0.549,-0.673,-0.649,-0.599,-0.378,-0.157
1994-04-05,-0.442,-0.543,-0.506,-0.559,-0.351,-0.135
1994-04-06,-0.313,-0.384,-0.387,-0.476,-0.273,-0.057
1994-04-07,-0.309,-0.34,-0.371,-0.426,-0.19,0.038
1994-04-08,-0.52,-0.439,-0.325,-0.399,-0.105,0.15
1994-04-09,-0.691,-0.428,-0.148,-0.305,-0.004,0.292
1994-04-10,-0.501,-0.138,-0.009,-0.204,0.144,0.368
1994-04-11,0.029,0.379,0.204,-0.129,0.221,0.425
1994-04-12,0.595,0.834,0.533,0.346,0.455,0.615
1994-04-13,0.963,1.148,0.875,0.657,0.725,0.84
1994-04-14,1.315,1.424,1.115,0.638,0.912,0.959
1994-04-15,1.668,1.715,1.365,0.898,1.091,1.067
1994-04-16,2.191,2.192,1.706,1.173,1.368,1.269
1994-04-17,2.527,2.493,1.95,1.279,1.614,1.427
1994-04-18,2.812,2.756,2.2,1.544,1.797,1.57
1994-04-19,3.178,3.134,2.522,1.836,2,1.715
1994-04-20,3.468,3.463,2.738,2.042,2.189,1.834
1994-04-21,3.842,3.798,3.067,2.286,2.37,2.019
1994-04-22,4.105,4.067,3.431,2.725,2.6,2.229
1994-04-23,4.286,4.308,3.688,3.049,2.756,2.423
1994-04-24,4.304,4.427,3.821,3.398,2.94,2.545
1994-04-25,4.535,4.634,4.061,3.458,3.022,2.654
1994-04-26,4.815,4.93,4.28,3.509,3.151,2.773
1994-04-27,4.92,4.912,4.296,3.452,3.292,2.944
1994-04-28,5.116,5.052,4.492,3.701,3.516,3.087
1994-04-29,5.297,5.34,4.79,4.21,3.691,3.251
1994-04-30,5.431,5.529,4.957,4.334,3.834,3.421
1994-05-01,5.598,5.652,5.047,4.302,3.911,3.514
1994-05-02,5.623,5.637,5.061,4.181,3.968,3.555
1994-05-03,5.826,5.877,5.302,4.539,4.122,3.674
1994-05-04,5.924,6.083,5.471,4.924,4.35,3.875
1994-05-05,5.964,6.096,5.517,4.809,4.42,3.966
1994-05-06,5.778,5.827,5.343,4.338,4.344,3.936
1994-05-07,5.879,5.957,5.489,4.546,4.379,3.988
1994-05-08,5.867,5.994,5.53,4.715,4.415,4.07
1994-05-09,5.692,5.748,5.369,4.409,4.46,4.132
1994-05-10,5.786,5.806,5.415,4.647,4.586,4.233
1994-05-11,6.039,6.043,5.659,4.963,4.746,4.419
1994-05-12,6.213,6.25,5.845,5.161,4.902,4.547
1994-05-13,6.134,6.191,5.8,4.994,4.959,4.579
1994-05-14,6.012,6.086,5.76,5.018,4.954,4.536
1994-05-15,6.064,6.18,5.901,5.353,5.017,4.653
1994-05-16,6.287,6.576,6.072,5.701,5.148,4.789
1994-05-17,6.341,6.555,6.019,5.662,5.173,4.778
1994-05-18,6.137,6.289,5.77,5.55,5.107,4.731
1994-05-19,5.901,5.872,5.581,5.566,5.123,4.731
1994-05-20,5.785,5.729,5.611,5.589,5.118,4.757
1994-05-21,6.15,6.213,5.901,5.723,5.271,4.769
1994-05-22,6.562,6.825,6.302,5.995,5.502,4.856
1994-05-23,6.864,7.199,6.596,6.186,5.688,4.954
1994-05-24,7.406,7.463,6.783,6.372,5.739,4.94
1994-05-25,7.685,7.455,6.895,6.406,5.668,4.75
1994-05-26,7.433,7.53,6.837,6.229,5.472,4.353
1994-05-27,7.389,7.601,6.835,6.191,5.282,4.127
1994-05-28,7.574,7.864,6.919,6.304,5.203,4.062
1994-05-29,7.88,8.013,7.176,6.527,5.458,4.211
1994-05-30,8.085,8.165,7.397,6.713,5.651,4.32
1994-05-31,8.342,8.313,7.581,6.973,5.998,4.434
1994-06-01,8.686,8.555,7.867,7.242,6.491,4.653
1994-06-02,9.079,8.969,8.274,7.415,6.465,4.809
1994-06-03,9.442,9.44,8.672,7.576,6.416,4.954
1994-06-04,9.881,10.039,9.048,7.972,6.5,5.074
1994-06-05,10.191,10.365,9.351,8.108,6.543,5.02
1994-06-06,10.443,10.415,9.461,7.949,6.589,4.951
1994-06-07,10.742,10.587,9.72,7.912,6.756,4.926
1994-06-08,10.878,10.741,10.012,8.213,6.892,4.953
1994-06-09,11.353,11.198,10.392,8.385,6.855,5.151
1994-06-10,11.627,11.552,10.825,8.849,7.163,5.469
1994-06-11,11.882,11.877,11.309,9.338,7.525,5.794
1994-06-12,12.207,12.185,11.562,9.598,7.986,6.126
1994-06-13,12.535,12.343,11.669,9.51,8.283,6.477
1994-06-14,12.718,12.466,11.825,9.635,8.622,6.799
1994-06-15,12.884,12.697,12.062,10.027,8.888,7.111
1994-06-16,13.173,12.939,12.226,10.05,9.023,7.554
1994-06-17,13.405,13.369,12.41,10.276,9.323,7.995
1994-06-18,13.756,13.793,12.683,10.61,9.556,8.307
1994-06-19,14.127,14.138,12.935,10.905,9.764,8.514
1994-06-20,14.38,14.413,13.076,11.182,9.926,8.671
1994-06-21,14.592,14.579,13.395,11.492,10.155,8.794
1994-06-22,14.697,14.512,13.6,11.495,10.566,8.943
1994-06-23,14.846,14.628,13.891,12.208,10.971,9.205
1994-06-24,14.985,14.944,14.172,13.067,11.346,9.567
1994-06-25,15.177,15.19,14.452,13.195,11.55,9.972
1994-06-26,15.497,15.304,14.504,12.613,11.722,10.467
1994-06-27,15.764,15.501,14.631,12.852,12.006,10.887
1994-06-28,16.156,15.919,15.023,13.208,12.287,11.175
1994-06-29,16.509,16.126,15.373,13.528,12.734,11.409
1994-06-30,16.891,16.386,15.764,14.259,13.484,11.811
1994-07-01,17.173,16.608,16.101,14.811,14.281,12.268
1994-07-02,17.445,16.93,16.426,15.121,14.409,12.808
1994-07-03,17.687,17.235,16.746,15.424,14.671,13.309
1994-07-04,17.843,17.595,17.032,15.84,14.878,13.805
1994-07-05,18.063,17.941,17.316,15.963,15.143,14.28
1994-07-06,18.227,17.989,17.406,15.912,15.485,14.55
1994-07-07,18.385,18.149,17.587,16.058,15.468,14.155
1994-07-08,18.563,18.227,17.434,15.641,14.97,12.687
1994-07-09,18.58,18.228,17.262,15.335,13.848,9.998
1994-07-10,18.539,18.267,17.166,14.984,12.105,7.158
1994-07-11,18.778,18.543,17.35,15.06,11.345,6.155
1994-07-12,19.102,18.935,17.632,15.418,11.672,6.548
1994-07-13,19.352,19.222,18.003,15.763,12.278,7.26
1994-07-14,19.522,19.423,18.44,16.363,13.264,8.379
1994-07-15,19.769,19.733,18.781,16.68,13.879,9.352
1994-07-16,19.939,19.734,18.875,16.595,14.347,9.884
1994-07-17,20.013,19.821,19.1,16.839,14.382,9.683
1994-07-18,20.254,20,19.258,16.687,13.572,8.609
1994-07-19,20.323,19.997,19.032,16.03,12.062,6.751
1994-07-20,20.428,20.108,19.004,15.777,11.148,5.704
1994-07-21,20.66,20.418,19.354,16.269,11.596,6.095
1994-07-22,20.911,20.652,19.712,16.782,12.575,7.003
1994-07-23,21.103,20.818,20.033,17.867,14.602,8.672
1994-07-24,21.235,20.93,20.286,18.834,17.119,10.479
1994-07-25,21.371,21.036,20.532,19.078,17.773,11.994
1994-07-26,21.517,21.213,20.68,19.049,17.62,13.177
1994-07-27,21.72,21.401,20.852,19.218,18.023,14.222
1994-07-28,21.718,21.391,20.949,19.456,18.448,14.815
1994-07-29,21.691,21.347,20.968,19.543,18.505,14.94
1994-07-30,21.595,21.333,20.966,19.935,19.025,15.149
1994-07-31,21.617,21.465,21.065,20.179,19.005,15.603
1994-08-01,21.67,21.533,21.15,20.228,19.271,16.015
1994-08-02,21.651,21.525,21.162,20.284,19.635,16.213
1994-08-03,21.636,21.516,21.209,20.144,19.297,15.896
1994-08-04,21.701,21.559,21.238,19.943,18.597,14.494
1994-08-05,21.783,21.582,21.275,20.001,18.33,13.049
1994-08-06,21.797,21.558,21.278,20.09,18.341,12.942
1994-08-07,21.694,21.557,21.314,19.85,17.651,12.915
1994-08-08,21.425,21.39,21.332,19.716,17.239,12
1994-08-09,21.556,21.605,21.329,19.533,16.376,10.621
1994-08-10,21.554,21.543,21.415,19.476,15.642,9.442
1994-08-11,21.366,21.467,21.132,19.784,15.591,9.152
1994-08-12,20.987,21.274,20.726,20.265,16.127,9.663
1994-08-13,20.792,21.131,20.625,20.348,16.413,10.431
1994-08-14,20.809,20.983,20.625,20.113,16.922,11.256
1994-08-15,20.681,20.844,20.439,20.419,18.583,13.036
1994-08-16,20.182,20.451,19.976,20.335,19.542,14.548
1994-08-17,19.892,20.191,19.72,20.052,19.772,15.491
1994-08-18,19.8,20.096,19.648,19.955,19.772,16.285
1994-08-19,19.787,20.05,19.642,19.869,19.64,16.906
1994-08-20,19.931,20.161,19.791,19.847,19.295,17.089
1994-08-21,20.023,20.185,19.819,19.808,19.039,16.18
1994-08-22,20.022,20.162,19.751,19.919,19.317,15.516
1994-08-23,19.807,19.994,19.647,19.791,18.482,15.049
1994-08-24,19.368,19.57,19.284,19.309,17.617,14.059
1994-08-25,19.36,19.537,19.437,19.183,16.702,11.62
1994-08-26,19.312,19.491,19.225,19.121,15.693,9.763
1994-08-27,19.323,19.491,19.185,19.182,15.872,9.908
1994-08-28,19.404,19.556,19.212,19.256,16.304,10.664
1994-08-29,19.449,19.543,19.226,19.198,16.786,11.7
1994-08-30,19.252,19.359,19.04,19.315,17.776,13.156
1994-08-31,18.784,18.936,18.622,18.922,18.256,14.147
1994-09-01,18.457,18.677,18.38,18.684,18.521,15.202
1994-09-02,18.313,18.555,18.299,18.583,18.509,15.869
1994-09-03,18.074,18.332,18.112,18.398,18.581,16.159
1994-09-04,18.096,18.364,18.22,18.539,18.195,15.198
1994-09-05,17.923,18.194,18.083,18.145,15.431,11.355
1994-09-06,17.666,17.867,17.84,16.51,11.124,7.472
1994-09-07,17.593,17.79,17.614,16.336,10.255,6.533
1994-09-08,17.599,17.798,17.638,17.237,11.786,7.164
1994-09-09,17.68,17.859,17.642,17.54,13.265,8.404
1994-09-10,17.814,17.99,17.71,17.696,14.18,9.717
1994-09-11,17.922,18.09,17.825,17.678,14.809,10.785
1994-09-12,17.78,17.957,17.682,17.649,15.232,11.357
1994-09-13,17.53,17.714,17.449,17.518,15.128,10.967
1994-09-14,17.335,17.544,17.325,17.303,14.527,10.06
1994-09-15,17.175,17.401,17.303,16.957,13.312,8.672
1994-09-16,16.999,17.238,17.148,16.542,12.469,7.944
1994-09-17,16.962,17.214,17.023,16.532,12.4,7.785
1994-09-18,16.909,17.152,16.913,16.86,14.256,8.615
1994-09-19,16.469,16.715,16.6,16.518,13.72,9.319
1994-09-20,16.119,16.373,16.277,16.442,14.324,10.454
1994-09-21,16.062,16.299,16.2,16.461,14.929,11.563
1994-09-22,16.067,16.273,16.22,16.371,15.01,12.3
1994-09-23,16.035,16.235,16.257,16.152,14.722,12.296
1994-09-24,16.063,16.268,16.315,16.033,14.03,11.053
1994-09-25,16.203,16.421,16.378,15.743,12.585,9.159
1994-09-26,16.398,16.649,16.406,15.251,11.1,8.01
1994-09-27,16.64,16.894,16.345,14.723,10.206,7.486
1994-09-28,16.725,16.908,16.056,14.044,9.568,7.267
1994-09-29,16.528,16.671,15.654,13.358,9.133,7.084
1994-09-30,16.303,16.51,15.407,13.185,9.065,7.04
1994-10-01,15.993,16.141,15.366,13.548,9.47,7.317
1994-10-02,15.43,15.474,14.982,13.98,10.843,7.958
1994-10-03,14.689,14.708,14.51,14.255,12.44,8.912
1994-10-04,14.1,14.108,14.201,14.201,13.06,9.803
1994-10-05,13.848,13.847,14.023,14.103,13.255,10.501
1994-10-06,13.721,13.727,13.893,14.07,13.356,10.826
1994-10-07,13.48,13.496,13.698,13.923,13.331,10.9
1994-10-08,13.454,13.473,13.662,13.817,13.298,11.007
1994-10-09,13.597,13.626,13.744,13.79,13.327,11.25
1994-10-10,13.759,13.799,13.839,13.824,13.405,11.584
1994-10-11,13.607,13.657,13.694,13.72,13.379,11.699
1994-10-12,12.852,12.941,13.113,13.176,13.06,11.747
1994-10-13,12.418,12.567,12.783,12.819,12.759,11.436
1994-10-14,12.401,12.533,12.763,12.839,12.671,11.004
1994-10-15,12.057,12.203,12.545,12.608,12.344,10.512
1994-10-16,11.51,11.678,12.21,12.061,11.881,10.523
1994-10-17,11.23,11.531,11.847,11.682,11.3,10.187
1994-10-18,11.029,11.555,11.375,11.25,10.355,9.797
1994-10-19,10.989,11.472,11.254,11.079,10.261,9.859
1994-10-20,11.048,11.412,11.367,11.215,10.462,10.109
1994-10-21,11.092,11.412,11.377,11.298,10.548,10.236
1994-10-22,11.105,11.461,11.307,11.282,10.576,10.109
1994-10-23,11.177,11.557,11.381,11.269,10.493,9.708
1994-10-24,11.249,11.593,11.465,11.299,10.533,9.662
1994-10-25,11.349,11.678,11.534,11.345,10.629,9.819
1994-10-26,11.384,11.683,11.643,11.407,10.772,10.013
1994-10-27,11.452,11.763,11.701,11.455,10.856,10.124
1994-10-28,11.193,11.467,11.638,11.46,10.919,10.246
1994-10-29,10.989,11.231,11.517,11.47,11.049,10.459
1994-10-30,10.979,11.155,11.25,11.319,11.126,10.699
1994-10-31,11.011,11.167,11.279,11.284,11.132,10.848
1994-11-01,11.068,11.209,11.301,11.291,11.13,10.865
1994-11-02,11.061,11.22,11.272,11.246,11.074,10.839
1994-11-03,10.913,11.085,11.154,11.157,11.076,10.939
1994-11-04,10.566,10.692,10.942,10.925,10.97,11
1994-11-05,10.517,10.642,10.903,10.891,10.974,11.051
1994-11-06,10.521,10.662,10.899,10.857,10.917,11.05
1994-11-07,10.422,10.566,10.775,10.791,10.906,10.997
1994-11-08,9.63,9.797,10.312,10.229,10.224,10.508
1994-11-09,8.982,9.175,9.94,9.82,9.754,9.975
1994-11-10,8.803,9.035,9.739,9.701,9.656,9.854
1994-11-11,8.394,8.677,9.373,9.399,9.383,9.58
1994-11-12,8.189,8.356,9.108,9.125,9.175,9.36
1994-11-13,8.245,8.324,9.078,9.081,9.155,9.348
1994-11-14,8.259,8.36,9.106,9.083,9.25,9.62
1994-11-15,8.288,8.411,9.023,9.062,9.265,9.627
1994-11-16,8.217,8.454,8.905,8.956,9,9.287
1994-11-17,7.844,8.014,8.558,8.595,8.662,9.085
1994-11-18,7.767,7.857,8.449,8.475,8.61,9.182
1994-11-19,7.89,8.011,8.47,8.448,8.54,9.035
1994-11-20,7.732,7.924,8.286,8.3,8.271,8.619
1994-11-21,7.267,7.378,7.898,7.923,8.016,8.374
1994-11-22,7.256,7.341,7.802,7.821,7.9,8.337
1994-11-23,7.05,7.25,7.624,7.62,7.596,8.016
1994-11-24,6.243,6.503,7.039,7.052,7.012,7.387
1994-11-25,5.713,5.795,6.528,6.502,6.525,6.877
1994-11-26,5.554,5.664,6.317,6.294,6.23,6.662
1994-11-27,5.345,5.372,5.988,6.028,6.046,6.939
1994-11-28,5.014,4.859,5.587,5.618,5.841,7.119
1994-11-29,5.004,4.855,5.407,5.421,5.611,6.624
1994-11-30,4.963,4.984,5.404,5.388,5.277,5.885
1994-12-01,4.74,4.732,5.125,5.169,5.156,6.061
1994-12-02,4.438,4.299,4.765,4.81,5.025,6.23
1994-12-03,4.355,4.204,4.662,4.658,4.841,5.849
1994-12-04,4.476,4.301,4.662,4.635,4.928,6.123
1994-12-05,4.452,4.242,4.578,4.591,4.99,6.158
1994-12-06,4.494,4.245,4.489,4.577,5.178,6.148
1994-12-07,4.482,4.259,4.445,4.53,5.182,6.317
1994-12-08,4.182,4.004,4.219,4.379,5.107,6.414
1994-12-09,3.652,3.377,3.766,3.841,4.522,5.515
1994-12-10,3.5,3.114,3.62,3.722,4.455,5.198
1994-12-11,3.292,2.944,3.458,3.606,4.286,5.098
1994-12-12,2.968,2.715,3.197,3.355,3.905,4.657
1994-12-13,2.308,2.075,2.742,2.849,3.34,4.056
1994-12-14,1.972,1.701,2.467,2.596,3.287,4.446
1994-12-15,1.97,1.68,2.389,2.63,3.645,4.788
1994-12-16,1.864,1.6,2.171,2.69,4.083,5.164
1994-12-17,1.878,1.671,2.043,2.881,4.627,5.276
1994-12-18,2.121,1.902,2.267,3.122,4.751,5.233
1994-12-19,2.312,2.102,2.464,3.292,4.85,5.346
1994-12-20,1.932,1.789,2.097,2.776,4.354,5.296
1994-12-21,1.63,1.401,1.951,2.21,3.439,4.445
1994-12-22,1.772,1.464,2.055,2.077,2.854,3.801
1994-12-23,1.956,1.665,2.161,2.137,2.808,3.812
1994-12-24,2.143,1.805,2.181,2.27,3.169,3.978
1994-12-25,2.37,2.001,2.268,2.522,3.712,4.326
1994-12-26,2.284,1.981,2.277,2.642,3.918,4.641
1994-12-27,1.985,1.752,2.163,2.575,3.831,4.487
1994-12-28,1.83,1.639,2.186,2.532,3.671,4.29
1994-12-29,1.845,1.592,2.055,2.434,3.33,3.971
1994-12-30,1.545,1.368,1.778,2.059,2.824,3.749
1994-12-31,0.904,0.541,1.215,1.327,2.082,2.46
1995-01-01,0.904,0.31,1.151,1.272,1.972,2.115
1995-01-02,0.97,0.461,1.21,1.285,1.94,2.374
1995-01-03,0.95,0.556,1.137,1.257,1.772,2.356
1995-01-04,0.658,0.428,0.846,0.997,1.334,1.785
1995-01-05,0.382,0.275,0.624,0.747,1.083,1.83
1995-01-06,-0.063,-0.119,0.31,0.39,0.694,1.205
1995-01-07,0.076,0.079,0.387,0.388,0.525,0.918
1995-01-08,0.263,0.183,0.413,0.391,0.644,1.451
1995-01-09,0.249,0.13,0.381,0.425,1.04,2.015
1995-01-10,0.112,-0.02,0.24,0.347,0.936,2.065
1995-01-11,-0.394,-0.517,-0.104,0.068,0.643,2.222
1995-01-12,-0.601,-0.77,-0.233,-0.052,0.835,2.304
1995-01-13,-0.533,-0.817,-0.358,-0.053,0.915,1.975
1995-01-14,-0.314,-0.631,-0.232,0.005,1.012,2.082
1995-01-15,-0.155,-0.46,-0.098,0.19,1.425,2.364
1995-01-16,0.177,-0.116,0.106,0.203,1.043,1.978
1995-01-17,0.364,0.084,0.242,0.331,1.203,2.152
1995-01-18,0.507,0.239,0.364,0.529,1.568,2.476
1995-01-19,0.638,0.368,0.583,0.893,2.143,2.665
1995-01-20,0.724,0.432,0.737,1.062,2.285,2.775
1995-01-21,0.883,0.581,0.943,1.232,2.402,2.695
1995-01-22,0.951,0.629,1.175,1.371,2.43,2.632
1995-01-23,0.971,0.64,1.286,1.446,2.473,2.696
1995-01-24,0.979,0.692,1.444,1.522,2.514,2.755
1995-01-25,0.882,0.688,1.428,1.566,2.458,2.739
1995-01-26,0.614,0.541,1.057,1.464,2.386,2.67
1995-01-27,0.204,0.251,0.714,1.181,2.013,2.296
1995-01-28,-0.431,-0.315,0.23,0.536,1.105,1.639
1995-01-29,-0.702,-0.771,-0.068,0.003,0.596,1.06
1995-01-30,-0.737,-0.989,-0.2,-0.132,0.479,0.804
1995-01-31,-0.81,-0.984,-0.29,-0.215,0.278,0.711
1995-02-01,-0.876,-1.044,-0.404,-0.308,0.045,0.655
1995-02-02,-0.737,-0.886,-0.371,-0.313,0.026,0.724
1995-02-03,-0.786,-0.974,-0.507,-0.386,0.048,0.941
1995-02-04,-0.973,-1.151,-0.705,-0.579,0.004,1.208
1995-02-05,-0.826,-1.182,-0.989,-0.686,0.089,1.16
1995-02-06,-0.803,-1.191,-1.09,-0.873,-0.153,0.477
1995-02-07,-1.159,-1.252,-1.166,-1.132,-0.747,0.191
1995-02-08,-1.255,-1.293,-1.203,-1.23,-1.166,-0.36
1995-02-09,-1.22,-1.307,-1.262,-1.29,-1.161,-0.123
1995-02-10,-1.163,-1.285,-1.292,-1.332,-1.244,-0.452
1995-02-11,-1.119,-1.272,-1.299,-1.334,-1.29,-0.715
1995-02-12,-1.076,-1.237,-1.286,-1.327,-1.269,-0.517
1995-02-13,-1.055,-1.223,-1.314,-1.347,-1.421,-1.178
1995-02-14,-1.066,-1.222,-1.3,-1.35,-1.434,-1.233
1995-02-15,-1.065,-1.216,-1.284,-1.349,-1.428,-1.231
1995-02-16,-1.052,-1.212,-1.277,-1.347,-1.422,-1.247
1995-02-17,-1.093,-1.236,-1.279,-1.349,-1.416,-1.214
1995-02-18,-1.04,-1.201,-1.258,-1.334,-1.345,-0.992
1995-02-19,-0.974,-1.162,-1.232,-1.319,-1.285,-0.853
1995-02-20,-0.919,-1.133,-1.206,-1.297,-1.211,-0.742
1995-02-21,-1.107,-1.247,-1.257,-1.232,-0.899,-0.499
1995-02-22,-1.243,-1.31,-1.26,-1.1,-0.523,-0.167
1995-02-23,-1.22,-1.274,-1.2,-0.997,-0.324,-0.048
1995-02-24,-1.222,-1.312,-1.196,-0.954,-0.279,-0.02
1995-02-25,-1.263,-1.37,-1.338,-1.073,-0.379,-0.019
1995-02-26,-1.35,-1.393,-1.379,-1.274,-0.876,-0.059
1995-02-27,-1.262,-1.337,-1.352,-1.354,-1.114,-0.186
1995-02-28,-1.196,-1.31,-1.335,-1.34,-0.921,-0.261
1995-03-01,-1.174,-1.31,-1.318,-1.295,-0.84,-0.299
1995-03-02,-1.162,-1.293,-1.277,-1.206,-0.699,-0.249
1995-03-03,-1.132,-1.24,-1.204,-1.104,-0.583,-0.156
1995-03-04,-1.047,-1.165,-1.117,-0.988,-0.427,-0.109
1995-03-05,-0.915,-1.053,-1.058,-0.904,-0.334,-0.075
1995-03-06,-1.084,-1.157,-1.014,-0.85,-0.32,-0.095
1995-03-07,-1.07,-1.184,-0.918,-0.771,-0.266,-0.086
1995-03-08,-0.885,-1.127,-0.884,-0.717,-0.201,-0.049
1995-03-09,-0.56,-0.915,-1.018,-0.81,-0.224,-0.024
1995-03-10,-0.579,-0.913,-0.963,-0.778,-0.206,0.001
1995-03-11,-1.088,-1.255,-1.087,-0.931,-0.258,-0.002
1995-03-12,-1.14,-1.192,-1.054,-0.881,-0.267,0.023
1995-03-13,-0.986,-1.022,-0.965,-0.817,-0.263,0.002
1995-03-14,-0.892,-0.954,-0.895,-0.791,-0.225,0.131
1995-03-15,-0.938,-0.984,-0.822,-0.682,-0.08,0.356
1995-03-16,-1.144,-1.189,-0.777,-0.607,0.021,0.467
1995-03-17,-0.93,-0.983,-0.667,-0.501,0.184,0.559
1995-03-18,-0.765,-0.859,-0.612,-0.427,0.286,0.625
1995-03-19,-0.561,-0.657,-0.524,-0.3,0.348,0.664
1995-03-20,-0.402,-0.51,-0.308,-0.105,0.475,0.757
1995-03-21,-0.125,-0.209,-0.289,-0.04,0.465,0.809
1995-03-22,0.191,0.122,-0.417,-0.065,0.33,0.767
1995-03-23,0.4,0.333,-0.383,-0.047,0.409,0.78
1995-03-24,0.525,0.474,-0.213,0.07,0.476,0.828
1995-03-25,0.485,0.39,-0.071,0.167,0.536,0.879
1995-03-26,0.51,0.442,0.05,0.252,0.604,0.966
1995-03-27,0.488,0.497,0.133,0.316,0.672,1.008
1995-03-28,0.278,0.346,0.239,0.411,0.813,1.127
1995-03-29,0.2,0.276,0.393,0.537,0.927,1.22
1995-03-30,0.362,0.448,0.651,0.698,1.071,1.293
1995-03-31,0.484,0.553,0.756,0.634,1.156,1.318
1995-04-01,0.638,0.694,0.802,0.615,1.214,1.297
1995-04-02,0.826,0.886,0.997,0.775,1.316,1.357
1995-04-03,1.057,1.102,1.249,1.046,1.419,1.439
1995-04-04,1.299,1.372,1.437,1.283,1.52,1.516
1995-04-05,1.346,1.404,1.406,1.275,1.579,1.584
1995-04-06,0.878,0.983,0.759,0.898,1.365,1.543
1995-04-07,0.812,0.979,0.773,0.766,1.103,1.478
1995-04-08,1.236,1.407,1.101,0.985,1.267,1.477
1995-04-09,1.416,1.596,1.299,1.182,1.41,1.523
1995-04-10,1.507,1.625,1.363,1.294,1.475,1.576
1995-04-11,1.767,1.939,1.65,1.566,1.631,1.652
1995-04-12,2.095,2.272,1.943,1.825,1.816,1.797
1995-04-13,2.121,2.262,1.98,1.81,1.87,1.829
1995-04-14,1.974,2.346,2.078,1.76,1.909,1.841
1995-04-15,2.121,2.491,2.197,1.839,1.975,1.783
1995-04-16,2.523,2.785,2.443,2.029,2.108,1.806
1995-04-17,2.831,2.983,2.652,2.174,2.174,1.811
1995-04-18,3.169,3.33,2.93,2.407,2.287,1.891
1995-04-19,3.518,3.74,3.21,2.702,2.445,2.03
1995-04-20,3.66,3.796,3.254,2.751,2.585,2.145
1995-04-21,3.864,3.977,3.482,2.902,2.682,2.18
1995-04-22,4.228,4.29,3.793,3.142,2.816,2.299
1995-04-23,4.401,4.475,3.932,3.228,2.938,2.398
1995-04-24,4.66,4.746,4.194,3.58,3.109,2.538
1995-04-25,4.899,5.033,4.541,3.89,3.418,2.801
1995-04-26,5.175,5.33,4.827,4.116,3.577,2.979
1995-04-27,5.386,5.584,5.08,4.391,3.683,3.07
1995-04-28,5.527,5.783,5.304,4.722,3.736,3.115
1995-04-29,5.765,5.805,5.327,4.581,3.755,3.139
1995-04-30,5.904,5.685,5.228,4.346,3.689,2.986
1995-05-01,6.105,6.008,5.38,4.471,3.744,2.963
1995-05-02,6.27,6.218,5.552,4.567,3.826,3.012
1995-05-03,6.509,6.195,5.557,4.652,3.831,3.035
1995-05-04,6.231,6.031,5.21,4.562,3.697,3.038
1995-05-05,6.328,6.245,5.288,4.68,3.785,3.09
1995-05-06,6.156,6.175,5.354,4.73,3.864,3.181
1995-05-07,5.911,5.947,5.134,4.597,3.755,3.179
