"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
1993-04-09,1.374,1.109,1.331,1.858,1.003,0.096,0.372
1993-04-10,1.786,1.393,1.557,1.945,1.148,0.273,0.526
1993-04-11,2.271,1.798,1.823,1.981,1.27,0.434,0.687
1993-04-12,2.572,2.24,2.119,2.069,1.411,0.61,0.837
1993-04-13,2.741,2.428,2.294,2.203,1.547,0.809,0.929
1993-04-14,2.753,2.453,2.408,2.164,1.64,0.988,0.973
1993-04-15,2.749,2.504,2.409,2.216,1.731,1.1,1.011
1993-04-16,2.973,2.658,2.507,2.345,1.852,1.113,1.052
1993-04-17,3.277,2.962,2.739,2.447,1.947,1.097,1.115
1993-04-18,3.686,3.305,2.95,2.597,2.098,1.118,1.277
1993-04-19,3.941,3.526,3.181,2.876,2.395,1.32,1.458
1993-04-20,4.259,3.868,3.441,3.185,2.739,1.535,1.529
1993-04-21,4.625,4.228,3.667,3.446,2.997,1.719,1.604
1993-04-22,4.918,4.516,3.891,3.599,3.185,1.886,1.736
1993-04-23,5.1,4.716,4.096,3.659,3.283,2.042,1.902
1993-04-24,5.215,5,4.314,3.875,3.623,2.218,2.139
1993-04-25,5.31,5.116,4.394,4.059,3.881,2.391,2.194
1993-04-26,5.493,5.262,4.546,4.136,4.018,2.48,2.273
1993-04-27,5.569,5.339,4.587,4.247,4.184,2.646,2.377
1993-04-28,5.249,5.162,4.496,4.018,3.961,2.725,2.401
1993-04-29,5.259,5.042,4.611,3.799,3.822,2.798,2.441
1993-04-30,5.343,4.966,4.665,3.807,3.686,2.816,2.477
1993-05-01,5.427,4.946,4.729,3.869,3.617,2.829,2.509
1993-05-02,5.559,4.948,4.69,3.969,3.692,2.881,2.546
1993-05-03,5.763,4.942,4.834,4.056,3.774,2.887,2.579
1993-05-04,5.972,5.29,5.022,4.136,3.878,2.934,2.625
1993-05-05,6.273,5.578,5.028,4.324,4.028,2.958,2.703
1993-05-06,6.519,5.856,5.161,4.571,4.18,2.997,2.794
1993-05-07,6.726,6.19,5.308,4.986,4.383,3.093,2.876
1993-05-08,6.921,6.454,5.61,4.912,4.512,3.237,2.932
1993-05-09,7.172,6.535,5.742,4.979,4.644,3.391,2.999
1993-05-10,7.268,6.565,5.888,4.905,4.661,3.448,3.055
1993-05-11,7.373,6.575,5.878,4.771,4.599,3.499,3.106
1993-05-12,7.438,6.607,5.945,4.831,4.647,3.525,3.149
1993-05-13,7.389,6.824,6.175,4.88,4.716,3.544,3.172
1993-05-14,7.325,6.842,6.141,4.995,4.773,3.608,3.218
1993-05-15,7.365,6.677,6.085,5.134,4.866,3.604,3.228
1993-05-16,7.553,6.575,6.016,5.217,4.951,3.615,3.232
1993-05-17,7.852,6.881,6.068,5.392,5.111,3.632,3.254
1993-05-18,8.068,7.277,6.226,5.563,5.271,3.659,3.265
1993-05-19,8.161,7.563,6.463,5.614,5.404,3.689,3.268
1993-05-20,8.097,7.606,6.624,5.522,5.375,3.71,3.267
1993-05-21,8.109,7.623,6.712,5.482,5.292,3.749,3.27
1993-05-22,8.223,7.67,6.729,5.551,5.326,3.798,3.292
1993-05-23,8.312,7.598,6.751,5.597,5.345,3.836,3.302
1993-05-24,8.198,7.093,6.391,5.54,5.117,3.829,3.298
1993-05-25,8.308,6.923,6.197,5.518,5.032,3.785,3.284
1993-05-26,8.59,7.089,6.37,5.585,5.161,3.797,3.29
1993-05-27,8.823,7.34,6.517,5.679,5.301,3.855,3.328
1993-05-28,9.014,7.612,6.619,5.771,5.419,3.919,3.367
1993-05-29,9.073,7.756,6.795,5.709,5.408,3.927,3.396
1993-05-30,8.985,7.639,6.82,5.691,5.356,4.002,3.448
1993-05-31,8.486,6.831,6.391,5.619,5.095,4.071,3.485
1993-06-01,8.206,6.61,6.349,5.348,4.861,4.027,3.511
1993-06-02,8.373,6.903,6.391,5.532,4.974,4.03,3.637
1993-06-03,8.6,7.372,6.454,6.353,5.4,4.023,3.814
1993-06-04,8.751,7.868,6.853,6.599,5.753,4.206,3.874
1993-06-05,8.991,8.187,7.171,6.445,5.88,4.452,3.957
1993-06-06,9.383,8.486,7.477,6.493,6.032,4.677,4.127
1993-06-07,9.536,8.656,7.769,6.613,6.199,4.74,4.397
1993-06-08,9.68,8.537,7.686,6.826,6.41,4.789,4.595
1993-06-09,10.045,8.632,7.599,7.072,6.675,4.889,4.648
1993-06-10,10.369,9.009,7.927,7.195,6.862,5.024,4.675
1993-06-11,10.609,9.24,8.258,7.27,6.994,5.184,4.705
1993-06-12,10.575,9.043,8.383,7.238,7.027,5.275,4.707
1993-06-13,10.662,8.901,8.288,7.184,6.991,5.314,4.683
1993-06-14,11.19,9.108,8.204,7.339,7.133,5.338,4.699
1993-06-15,11.545,9.581,8.457,7.516,7.311,5.382,4.691
1993-06-16,11.843,10.323,8.978,7.714,7.533,5.464,4.686
1993-06-17,12.274,11.122,9.449,7.94,7.738,5.578,4.71
1993-06-18,12.659,11.647,9.814,7.976,7.82,5.758,4.747
1993-06-19,12.937,11.946,10.05,8.094,7.907,5.883,4.885
1993-06-20,13.104,12.018,10.223,8.193,8.028,5.983,5.003
1993-06-21,13.431,12.228,10.476,8.304,8.136,6.026,5.069
1993-06-22,13.718,12.56,10.685,8.588,8.319,5.963,5.176
1993-06-23,13.882,12.826,10.876,9.024,8.575,6.049,5.23
1993-06-24,13.698,12.282,10.599,8.647,8.457,6.076,5.147
1993-06-25,13.84,11.557,10.188,8.082,8.001,5.982,4.951
1993-06-26,14.113,11.729,10.065,8.376,8.041,6.094,5.009
1993-06-27,14.378,12.501,10.581,9.189,8.433,6.213,5.078
1993-06-28,14.535,13.298,11.227,9.456,8.781,6.299,5.088
1993-06-29,14.607,13.955,11.739,10.235,9.313,6.474,5.269
1993-06-30,14.714,14.208,12.058,10.683,9.762,6.774,5.437
1993-07-01,14.816,14.208,12.236,10.678,9.852,7,5.518
1993-07-02,15.07,14.323,12.444,10.769,10.011,6.992,5.523
1993-07-03,15.312,14.609,12.731,10.973,10.273,6.969,5.498
1993-07-04,15.37,14.938,13.01,11.298,10.62,7.02,5.455
1993-07-05,15.429,14.668,12.967,11.359,10.749,6.862,5.193
1993-07-06,15.541,14.223,12.642,10.205,9.715,6.414,4.793
1993-07-07,15.745,14.04,12.122,10.149,9.207,6.263,4.536
1993-07-08,16.012,13.982,12.106,10.328,9.253,6.241,4.479
1993-07-09,16.287,14.021,12.186,10.402,9.248,6.193,4.479
1993-07-10,16.51,14.116,12.249,10.223,9.03,6.097,4.477
1993-07-11,16.855,14.299,12.317,10.092,8.761,6.047,4.513
1993-07-12,17.132,14.408,12.238,10.02,8.646,6.035,4.573
1993-07-13,17.404,14.652,12.46,9.376,8.051,5.905,4.629
1993-07-14,17.683,14.67,12.376,9.46,7.911,5.942,4.734
1993-07-15,17.837,14.68,12.357,9.41,7.967,5.928,4.735
1993-07-16,17.751,14.467,12.204,9.39,7.894,5.884,4.718
1993-07-17,17.302,13.516,11.423,9.155,7.603,5.776,4.691
1993-07-18,16.508,11.66,10.338,8.384,6.873,5.535,4.636
1993-07-19,15.722,10.562,9.759,8.192,6.587,5.418,4.617
1993-07-20,15.811,10.609,9.942,8.785,6.89,5.485,4.651
1993-07-21,16.744,11.711,10.838,9.415,7.377,5.583,4.708
1993-07-22,16.78,12.764,11.713,10.199,8.059,5.748,4.773
1993-07-23,16.672,13.857,12.333,10.083,8.277,5.917,4.814
1993-07-24,16.679,14.565,12.651,9.956,8.201,6.021,4.853
1993-07-25,16.653,14.68,12.744,10.065,8.27,6.103,4.907
1993-07-26,16.51,14.255,12.653,10.292,8.494,6.172,4.964
1993-07-27,16.683,14.172,12.614,10.859,9.007,6.186,5.042
1993-07-28,16.805,14.648,13.094,11.603,9.562,6.28,5.118
1993-07-29,16.791,15.341,13.768,12.802,10.388,6.465,5.204
1993-07-30,17.033,16.016,14.381,13.298,10.752,6.681,5.262
1993-07-31,17.288,16.692,14.836,13.818,11.272,6.917,5.362
1993-08-01,17.584,17.081,15.222,14.655,12.19,7.127,5.447
1993-08-02,17.913,17.401,15.513,14.075,12.005,7.306,5.497
1993-08-03,18.251,17.766,15.67,14.201,12.255,7.407,5.596
1993-08-04,18.603,18.22,16.007,14.618,12.89,7.587,5.718
1993-08-05,18.842,18.486,16.261,13.922,12.611,7.783,5.826
1993-08-06,19.041,18.599,16.32,13.573,12.226,7.852,5.956
1993-08-07,19.2,18.556,16.271,13.201,11.763,7.855,6.077
1993-08-08,19.3,18.192,16.182,13.093,11.321,7.849,6.193
1993-08-09,19.502,17.496,15.725,13.334,11.374,7.804,6.298
1993-08-10,19.692,17.119,15.688,13.566,11.712,7.816,6.38
1993-08-11,19.779,17.098,16.041,13.689,11.95,7.894,6.458
1993-08-12,19.806,16.998,16.224,13.931,12.173,7.983,6.55
1993-08-13,19.81,16.736,15.996,14.137,12.389,8.014,6.616
1993-08-14,19.565,16.252,15.529,13.925,12.169,7.965,6.655
1993-08-15,19.203,15.597,14.66,13.282,11.486,7.866,6.638
1993-08-16,19.065,15.313,14.17,12.504,10.76,7.781,6.566
1993-08-17,19.081,15.36,14.164,11.625,10.051,7.685,6.474
1993-08-18,19.264,15.577,14.198,11.887,10.083,7.738,6.471
1993-08-19,19.237,15.743,14.428,12.017,10.254,7.764,6.436
1993-08-20,19.299,15.953,14.553,12.222,10.33,7.775,6.392
1993-08-21,19.425,16.244,14.65,12.733,10.765,7.846,6.375
1993-08-22,19.028,16.177,14.588,11.995,10.44,7.721,6.283
1993-08-23,18.921,16.103,14.108,11.048,9.487,7.563,6.191
1993-08-24,18.77,16.202,14.029,11.542,9.797,7.697,6.238
1993-08-25,18.798,16.662,14.522,11.716,10.144,7.822,6.312
1993-08-26,18.801,17.364,14.873,12.666,10.756,7.995,6.509
1993-08-27,18.885,17.884,15.242,11.973,10.767,8.23,6.572
1993-08-28,19.071,18.017,15.495,11.723,10.333,8.349,6.687
1993-08-29,19.029,18.242,15.464,12.64,10.817,8.348,7.071
1993-08-30,18.875,18.369,15.587,12.435,11.241,8.671,7.195
1993-08-31,18.899,18.012,15.663,12.482,11.267,8.927,7.295
1993-09-01,18.785,17.965,15.788,13.135,11.548,8.791,7.624
1993-09-02,18.831,17.916,15.874,13.459,11.865,8.911,7.815
1993-09-03,18.874,17.977,16.168,13.129,11.933,9.229,7.896
1993-09-04,18.739,18.309,16.092,14.059,12.295,9.162,8.143
1993-09-05,18.817,18.368,16.284,14.823,12.693,9.345,8.243
1993-09-06,18.948,18.391,16.499,14.004,12.629,9.596,8.28
1993-09-07,19.088,18.173,16.532,13.917,12.633,9.685,8.318
1993-09-08,19.143,17.8,16.285,14.229,12.816,9.707,8.373
1993-09-09,19.175,17.607,16.322,14.393,13.021,9.717,8.387
1993-09-10,19.14,17.59,16.322,14.522,13.186,9.752,8.409
1993-09-11,18.779,18.206,16.634,15.272,13.668,9.86,8.555
1993-09-12,18.15,18.369,16.331,16.365,14.982,9.936,8.587
1993-09-13,17.649,17.905,16.035,15.186,14.303,9.959,8.551
1993-09-14,17.507,17.652,15.767,15.603,14.594,10.167,8.932
1993-09-15,17.522,17.549,15.841,16.334,15.782,10.303,9.96
1993-09-16,17.505,17.505,16.158,16.452,16.367,10.852,10.412
1993-09-17,17.254,17.311,16.454,15.628,15.583,11.961,10.319
1993-09-18,17.103,17.19,16.502,15.303,14.945,12.05,10.597
1993-09-19,17.083,17.176,16.385,15.41,14.971,11.785,11.045
1993-09-20,16.531,17.185,16.137,15.556,15.193,11.715,11.15
1993-09-21,15.793,16.764,15.696,15.593,15.378,11.536,10.99
1993-09-22,15.528,15.989,15.291,15.34,15.362,11.532,10.74
1993-09-23,15.662,15.938,15.478,14.749,14.703,11.563,10.54
1993-09-24,15.751,16.02,15.36,14.783,14.275,11.584,10.515
1993-09-25,15.504,16.078,15.116,15.01,14.63,11.518,10.463
1993-09-26,15.388,15.731,15.052,14.944,14.753,11.419,10.226
1993-09-27,15.368,15.601,15.132,14.605,14.474,11.393,10.083
1993-09-28,15.54,15.66,15.123,14.806,14.68,11.421,10.444
1993-09-29,15.518,15.558,15.184,15.024,15.113,11.869,10.941
1993-09-30,15.373,15.44,15.243,15.159,15.28,12.156,11.105
1993-10-01,14.994,15.248,15.243,15.174,15.234,12.698,11.346
1993-10-02,14.665,15.066,15.205,15.131,15.2,12.803,11.54
1993-10-03,14.444,14.831,14.822,15.135,15.422,12.575,11.988
1993-10-04,14.194,14.481,14.719,15.064,15.545,12.958,12.459
1993-10-05,13.934,14.153,14.461,14.438,15.559,12.939,12.712
1993-10-06,13.39,13.684,14.001,14.113,15.407,13.113,12.779
1993-10-07,12.894,13.169,13.658,13.864,15.187,12.977,12.64
1993-10-08,12.646,12.891,13.452,13.616,14.901,12.963,12.717
1993-10-09,12.569,12.911,13.365,13.662,14.442,13.006,12.646
1993-10-10,12.414,12.902,13.255,13.752,14.138,13.112,12.685
1993-10-11,11.82,12.198,12.935,13.242,14.131,13.233,12.644
1993-10-12,11.436,11.827,12.5,13.38,14.097,13.105,12.157
1993-10-13,11.331,11.763,12.348,13.534,13.926,12.987,11.866
1993-10-14,11.022,11.373,12.318,13.336,13.722,13.038,11.92
1993-10-15,10.825,11.247,12.188,13.18,13.665,12.816,11.334
1993-10-16,10.836,11.399,12.125,13.18,13.575,12.525,10.832
1993-10-17,10.872,11.401,12.115,13.176,13.463,12.427,10.634
1993-10-18,10.963,11.395,12.146,13.125,13.388,12.5,10.671
1993-10-19,10.861,11.21,12.09,12.86,13.246,12.609,10.732
1993-10-20,10.561,11.037,11.997,12.783,13.26,12.116,10.075
1993-10-21,10.402,11.206,11.94,12.768,13.114,11.634,9.556
1993-10-22,10.42,10.894,11.653,12.715,13.125,11.869,9.898
1993-10-23,10.314,10.578,11.6,12.504,12.816,12.056,10.166
1993-10-24,9.888,10.175,11.407,12.047,12.727,11.669,9.72
1993-10-25,9.718,9.925,11.294,12.004,12.757,11.494,9.718
1993-10-26,9.392,9.773,11.099,11.863,12.608,11.373,9.774
1993-10-27,9.246,9.87,10.752,11.905,12.458,11.194,9.738
1993-10-28,9.153,9.859,10.433,11.82,12.25,11.295,9.924
1993-10-29,8.993,10.05,10.669,11.758,12.193,11.535,10.103
1993-10-30,8.966,9.767,10.572,11.68,12.15,11.422,10.147
1993-10-31,9.064,9.698,10.59,11.648,12.074,11.301,10.225
1993-11-01,8.996,10.033,10.438,11.562,11.884,11.091,10.292
1993-11-02,8.901,10.198,10.413,11.482,11.73,11.109,10.355
1993-11-03,8.557,10.393,10.618,11.387,11.62,11.086,10.365
1993-11-04,8.439,9.83,10.305,11.326,11.674,11.175,10.379
1993-11-05,8.331,9.405,10.114,10.999,11.666,11.304,10.448
1993-11-06,8.41,8.956,10.075,10.865,11.551,11.364,10.515
1993-11-07,8.468,8.828,10.017,10.537,11.14,11.421,10.73
1993-11-08,8.081,8.474,9.795,10.351,10.952,11.403,10.741
1993-11-09,7.726,8.094,9.586,10.232,10.881,11.289,10.733
1993-11-10,7.578,7.988,9.452,10.003,10.714,11.215,10.757
1993-11-11,7.595,8.203,9.261,10.334,10.69,11.065,10.721
1993-11-12,7.391,8.151,9.134,10.592,10.792,11.072,10.703
1993-11-13,7.065,7.559,9.067,10.079,10.381,11.13,10.714
1993-11-14,6.861,7.312,8.836,10.048,10.311,11.001,10.664
1993-11-15,6.934,7.297,8.913,9.662,9.953,10.956,10.662
1993-11-16,6.888,7.436,8.836,9.618,10.189,10.848,10.621
1993-11-17,6.684,7.369,8.795,10.028,10.584,10.843,10.568
1993-11-18,6.644,7.041,8.668,9.751,10.398,10.893,10.566
1993-11-19,6.403,6.914,8.541,9.906,10.497,10.804,10.514
1993-11-20,6.373,6.744,8.19,10.237,10.245,10.692,10.516
1993-11-21,6.206,6.464,8.146,9.477,9.573,10.306,10.522
1993-11-22,5.677,5.92,7.68,8.235,8.6,9.873,10.469
1993-11-23,5.511,5.838,7.511,7.839,8.004,10.178,10.443
1993-11-24,5.346,5.937,7.269,7.986,7.842,10.06,10.366
1993-11-25,4.708,5.192,6.745,7.515,8.253,9.741,10.269
1993-11-26,4.145,4.053,6.381,6.8,8.49,9.579,10.231
1993-11-27,3.827,3.404,6.41,7.123,8.597,9.548,9.966
1993-11-28,3.715,3.654,6.114,8.389,8.845,9.341,9.792
1993-11-29,3.721,3.843,6.001,7.911,8.25,9.104,9.619
1993-11-30,3.666,3.916,5.978,7.456,7.699,8.664,9.338
1993-12-01,3.276,3.703,5.789,7.207,7.486,8.459,9.285
1993-12-02,2.985,3.744,5.586,7.425,7.453,8.531,9.214
1993-12-03,2.964,3.447,5.467,7.259,7.341,8.559,9.164
1993-12-04,3.006,3.514,5.553,6.959,7.193,8.551,9.123
1993-12-05,3.035,3.708,5.412,7.023,7.183,8.474,9.103
1993-12-06,3.002,3.78,5.185,7.054,7.346,8.351,9.057
1993-12-07,2.884,4.138,5.261,7.13,7.744,8.186,8.952
1993-12-08,2.893,4.472,5.532,7.239,7.76,8.171,8.905
1993-12-09,2.996,4.943,5.735,7.208,7.751,8.183,8.882
1993-12-10,3.219,5.371,5.749,7.226,7.801,8.204,8.849
1993-12-11,2.942,4.516,5.289,7.099,7.636,8.192,8.795
1993-12-12,3.496,3.988,4.825,6.582,6.971,8.058,8.408
1993-12-13,3.628,4.286,4.953,6.459,6.832,7.614,7.889
1993-12-14,3.394,4.519,5.232,6.518,7.043,7.412,7.946
1993-12-15,3.407,4.877,5.526,6.663,7.021,7.48,7.975
1993-12-16,3.454,4.99,5.63,6.48,6.915,7.499,8.156
1993-12-17,3.311,3.611,5.586,6.052,6.243,7.338,8.459
1993-12-18,3.11,3.506,5.447,5.89,6.092,7.323,8.477
1993-12-19,3.095,3.922,5.292,6.028,6.219,7.403,8.485
1993-12-20,3.081,3.91,5.08,6.057,6.219,7.366,8.425
1993-12-21,3.147,3.952,5.133,5.877,6.159,7.351,8.361
1993-12-22,3.33,3.887,4.931,5.789,6.039,7.269,8.205
1993-12-23,3.372,3.522,4.774,5.584,5.417,6.445,7.257
1993-12-24,2.796,3.088,4.329,5.124,4.954,6.223,7.352
1993-12-25,2.249,2.668,3.892,4.927,4.83,6.502,7.785
1993-12-26,2.133,2.665,3.724,5.171,4.954,6.497,7.881
1993-12-27,1.369,1.87,3.324,4.335,4.211,5.604,7.612
1993-12-28,0.383,0.673,2.781,3.266,2.339,4.44,7.737
1993-12-29,-0.262,-0.264,2.203,2.602,1.565,5.669,7.931
1993-12-30,-0.525,-0.408,1.802,3.52,2.155,5.79,7.886
1993-12-31,-0.935,-1.035,1.513,3.055,2.381,5.899,7.746
1994-01-01,-1.024,-1.351,1.696,2.24,1.968,5.829,7.708
1994-01-02,-1.121,-1.23,1.412,2.047,1.649,5.646,7.623
1994-01-03,-1.265,-1.13,1.283,1.896,1.425,5.613,7.417
1994-01-04,-1.34,-1.118,0.861,3.385,2.439,5.167,7.095
1994-01-05,-1.444,-1.03,0.479,4.274,3.148,4.836,6.694
1994-01-06,-1.56,-1.44,0.953,3.092,2.438,4.66,6.18
1994-01-07,-1.56,-1.531,0.837,1.61,0.511,3.611,5.767
1994-01-08,-1.518,-1.438,0.771,1.323,0.47,3.937,4.365
1994-01-09,-1.553,-1.423,0.563,1.589,0.451,3.621,3.751
1994-01-10,-1.591,-1.399,0.556,0.524,-0.855,2.539,3.684
1994-01-11,-1.557,-1.348,0.432,0.059,-0.974,2.803,3.442
1994-01-12,-1.531,-1.318,0.338,0.487,-0.746,2.768,3.39
1994-01-13,-1.514,-1.296,0.291,1.245,-0.154,2.618,3.333
1994-01-14,-1.491,-1.23,0.151,1.954,0.497,2.639,3.306
1994-01-15,-1.468,-1.171,0.034,2.136,1.062,2.716,3.284
1994-01-16,-1.475,-1.233,0.145,1.562,0.703,2.624,3.21
1994-01-17,-1.484,-1.251,-0.032,0.257,-0.276,2.417,3.166
1994-01-18,-1.507,-1.354,-0.267,-0.228,-0.543,2.411,3.126
1994-01-19,-1.529,-1.394,-0.442,-0.335,-1.011,1.36,2.811
1994-01-20,-1.508,-1.331,-0.641,-0.65,-1.222,0.868,2.519
1994-01-21,-1.479,-1.31,-0.711,-0.81,-1.123,1.195,2.386
1994-01-22,-1.467,-1.306,-0.813,-0.926,-1.028,1.405,2.098
1994-01-23,-1.467,-1.311,-0.957,-1.093,-1.052,1.199,1.945
1994-01-24,-1.462,-1.301,-0.997,-1.148,-1.082,1.171,1.464
1994-01-25,-1.46,-1.303,-1.007,-1.192,-1.101,1.082,1.082
1994-01-26,-1.445,-1.303,-1.03,-0.817,-0.945,0.933,0.848
1994-01-27,-1.395,-1.266,-1.211,0.271,-0.304,0.748,0.681
1994-01-28,-1.358,-1.172,-1.249,0.451,0.008,0.597,0.604
1994-01-29,-1.427,-1.33,-1.216,-0.278,-0.42,0.476,0.532
1994-01-30,-1.392,-1.315,-1.084,-0.518,-0.563,0.087,0.325
1994-01-31,-1.363,-1.173,-0.961,-0.611,-0.606,0,0.31
1994-02-01,-1.303,-1.045,-0.891,-0.596,-0.59,0.009,0.289
1994-02-02,-1.264,-0.987,-0.835,-0.581,-0.567,-0.024,0.266
1994-02-03,-1.24,-0.957,-0.833,-0.564,-0.538,-0.011,0.247
1994-02-04,-1.241,-0.954,-0.862,-0.549,-0.525,-0.027,0.216
1994-02-05,-1.253,-0.992,-0.846,-0.549,-0.526,-0.058,0.186
1994-02-06,-1.259,-1.002,-0.902,-0.563,-0.526,-0.045,0.175
1994-02-07,-1.252,-0.994,-0.976,-0.589,-0.536,-0.064,0.161
1994-02-08,-1.244,-0.986,-1.02,-0.604,-0.538,-0.071,0.15
1994-02-09,-1.244,-0.991,-1.021,-0.558,-0.523,-0.042,0.134
1994-02-10,-1.233,-0.97,-1.01,-0.436,-0.425,-0.038,0.108
1994-02-11,-1.19,-0.907,-0.934,-0.379,-0.308,-0.048,0.099
1994-02-12,-1.127,-0.812,-0.862,-0.351,-0.249,-0.039,0.076
1994-02-13,-1.087,-0.723,-0.863,-0.33,-0.2,-0.063,0.051
1994-02-14,-1.134,-0.705,-0.878,-0.346,-0.187,-0.137,0.018
1994-02-15,-1.389,-0.64,-0.839,-0.51,-0.187,-0.198,-0.014
1994-02-16,-1.402,-0.55,-0.757,-0.537,-0.205,-0.156,-0.053
1994-02-17,-1.278,-0.486,-0.72,-0.445,-0.217,-0.158,-0.073
1994-02-18,-1.38,-0.504,-0.644,-0.443,-0.221,-0.199,-0.088
1994-02-19,-1.423,-0.685,-0.677,-0.532,-0.24,-0.196,-0.068
1994-02-20,-1.435,-0.932,-0.801,-0.584,-0.242,-0.189,-0.05
1994-02-21,-1.422,-1.217,-0.804,-0.724,-0.268,-0.193,-0.073
1994-02-22,-1.365,-1.286,-0.736,-0.855,-0.319,-0.196,-0.087
1994-02-23,-1.416,-1.2,-0.82,-0.852,-0.397,-0.228,-0.08
1994-02-24,-1.444,-1.083,-1.003,-0.706,-0.413,-0.225,-0.064
1994-02-25,-1.495,-1.181,-1.166,-0.708,-0.428,-0.275,-0.091
1994-02-26,-1.526,-1.471,-1.258,-0.941,-0.668,-0.354,-0.231
1994-02-27,-1.537,-1.514,-1.387,-1.058,-0.863,-0.414,-0.194
1994-02-28,-1.56,-1.542,-1.436,-1.163,-1.027,-0.383,-0.023
1994-03-01,-1.577,-1.559,-1.48,-1.229,-1.181,-0.263,0.422
1994-03-02,-1.562,-1.568,-1.475,-1.161,-1.302,-0.128,0.629
1994-03-03,-1.527,-1.537,-1.486,-0.77,-1.318,-0.226,0.598
1994-03-04,-1.55,-1.53,-1.564,-0.678,-1.399,-0.277,0.486
1994-03-05,-1.52,-1.483,-1.435,-0.756,-1.362,-0.331,0.38
1994-03-06,-1.485,-1.462,-1.373,-0.857,-1.277,-0.336,0.29
1994-03-07,-1.414,-1.43,-1.299,-0.805,-1.112,-0.288,0.089
1994-03-08,-1.446,-1.403,-1.26,-0.859,-1.136,-0.357,0.024
1994-03-09,-1.492,-1.411,-1.216,-1.011,-1.259,-0.451,-0.138
1994-03-10,-1.466,-1.411,-1.182,-1.07,-1.292,-0.499,-0.184
1994-03-11,-1.455,-1.426,-1.197,-1.154,-1.337,-0.589,-0.272
1994-03-12,-1.458,-1.418,-1.271,-1.16,-1.276,-0.654,-0.36
1994-03-13,-1.429,-1.367,-1.29,-1.063,-1.17,-0.571,-0.389
1994-03-14,-1.463,-1.361,-1.233,-1.073,-1.18,-0.611,-0.409
1994-03-15,-1.492,-1.359,-1.245,-1.124,-1.186,-0.646,-0.458
1994-03-16,-1.441,-1.342,-1.265,-1.126,-1.174,-0.665,-0.505
1994-03-17,-1.33,-1.271,-1.262,-1.069,-1.153,-0.701,-0.544
1994-03-18,-1.203,-1.197,-1.175,-0.974,-1.149,-0.724,-0.568
1994-03-19,-1.092,-1.112,-1.015,-0.827,-1.169,-0.702,-0.573
1994-03-20,-1.032,-1.03,-0.931,-0.736,-1.16,-0.681,-0.552
1994-03-21,-0.992,-1.004,-0.836,-0.731,-1.115,-0.663,-0.503
1994-03-22,-0.904,-0.901,-0.711,-0.726,-1.031,-0.626,-0.436
1994-03-23,-1.049,-0.806,-0.695,-0.685,-0.956,-0.627,-0.446
1994-03-24,-0.877,-0.64,-0.626,-0.543,-0.898,-0.63,-0.461
1994-03-25,-0.635,-0.443,-0.517,-0.346,-0.822,-0.592,-0.449
1994-03-26,-0.457,-0.411,-0.456,-0.113,-0.764,-0.575,-0.442
1994-03-27,-0.138,-0.302,-0.277,0.013,-0.66,-0.537,-0.384
1994-03-28,-0.049,-0.184,-0.205,-0.043,-0.594,-0.506,-0.336
1994-03-29,0.02,-0.164,-0.179,0.032,-0.573,-0.519,-0.327
1994-03-30,0.169,-0.082,-0.047,-0.015,-0.52,-0.481,-0.253
1994-03-31,0.403,0.209,0.107,0.215,-0.406,-0.473,-0.214
1994-04-01,0.631,0.512,0.174,0.522,-0.264,-0.48,-0.217
1994-04-02,0.781,0.626,0.328,0.432,-0.146,-0.406,-0.111
1994-04-03,0.899,0.775,0.501,0.21,-0.049,-0.256,0.012
1994-04-04,1.178,0.905,0.642,0.462,0.123,-0.274,0.079
1994-04-05,1.404,1.059,0.848,0.828,0.286,-0.149,0.119
1994-04-06,1.737,1.303,1.138,1.037,0.404,0.026,0.182
1994-04-07,1.998,1.458,1.364,1.159,0.468,0.093,0.262
1994-04-08,2.271,1.724,1.687,1.451,0.569,0.199,0.388
1994-04-09,2.381,2.226,1.995,1.863,0.79,0.203,0.47
1994-04-10,2.627,2.413,2.16,1.808,0.962,0.169,0.58
1994-04-11,2.945,2.598,2.239,1.958,1.124,0.115,0.634
1994-04-12,3.127,2.865,2.454,2.338,1.417,0.286,0.7
1994-04-13,3.342,3.12,2.663,2.26,1.507,0.467,0.848
1994-04-14,3.661,3.341,2.87,2.116,1.654,0.7,0.996
1994-04-15,4.011,3.599,3.021,2.448,1.893,0.626,1.2
1994-04-16,4.415,3.873,3.34,2.805,2.16,0.851,1.27
1994-04-17,4.793,4.267,3.663,2.897,2.348,1.091,1.454
1994-04-18,5.075,4.654,3.961,3.207,2.558,1.164,1.756
1994-04-19,5.382,4.88,4.249,3.541,2.761,1.388,1.926
1994-04-20,5.703,5.175,4.553,3.715,2.95,1.62,2.104
1994-04-21,5.925,5.368,4.664,3.905,3.123,1.819,2.373
1994-04-22,6.036,5.663,4.779,4.083,3.332,1.683,2.531
1994-04-23,6.179,5.785,4.916,4.214,3.536,1.87,2.597
1994-04-24,6.139,5.863,4.938,4.299,3.694,2.04,2.673
1994-04-25,6.282,5.812,5.167,4.363,3.795,2.237,2.749
1994-04-26,6.497,5.592,5.268,4.441,3.771,2.693,2.838
1994-04-27,6.606,5.664,5.335,4.51,3.853,2.751,2.932
