"Date","47 m","66 m","78 m","92 m","110 m"
2017-06-15,5.143,6.757,6.67,7.012,7.212
2017-06-16,5.228,6.611,6.526,6.948,7.201
2017-06-17,5.348,6.522,6.345,6.889,7.158
2017-06-18,5.425,6.436,6.235,6.858,7.108
2017-06-19,5.451,6.528,6.32,6.868,7.095
2017-06-20,5.562,6.643,6.483,6.916,7.146
2017-06-21,5.679,6.816,6.698,7.025,7.203
2017-06-22,5.64,7.015,6.893,7.174,7.253
2017-06-23,5.647,7.092,6.984,7.254,7.309
2017-06-24,5.725,7.007,7,7.248,7.339
2017-06-25,5.739,6.95,6.989,7.233,7.319
2017-06-26,5.846,7.116,7.08,7.285,7.409
2017-06-27,6.121,7.167,7.116,7.314,7.487
2017-06-28,6.122,7.081,7.099,7.283,7.454
2017-06-29,6.041,6.987,7.055,7.226,7.388
2017-06-30,6.05,6.922,7.016,7.187,7.353
2017-07-01,6.058,6.868,6.98,7.161,7.343
2017-07-02,6.058,6.824,6.948,7.145,7.332
2017-07-03,6.002,6.82,6.927,7.147,7.332
2017-07-04,5.909,6.881,6.936,7.204,7.365
2017-07-05,5.861,6.944,6.95,7.254,7.415
2017-07-06,6.017,6.927,6.972,7.261,7.429
2017-07-07,6.232,6.926,6.992,7.281,7.434
2017-07-08,6.359,6.965,7.038,7.343,7.475
2017-07-09,6.443,7.001,7.083,7.398,7.516
2017-07-10,6.501,7.081,7.152,7.477,7.567
2017-07-11,6.555,7.147,7.227,7.543,7.616
2017-07-12,6.668,7.171,7.285,7.56,7.632
2017-07-13,6.775,7.18,7.329,7.567,7.628
2017-07-14,6.876,7.185,7.367,7.568,7.628
2017-07-15,6.991,7.163,7.396,7.568,7.624
2017-07-16,7.095,7.138,7.436,7.586,7.631
2017-07-17,7.186,7.165,7.505,7.622,7.652
2017-07-18,7.266,7.204,7.583,7.663,7.668
2017-07-19,7.332,7.253,7.655,7.707,7.678
2017-07-20,7.363,7.325,7.7,7.738,7.675
2017-07-21,7.388,7.404,7.732,7.764,7.671
2017-07-22,7.416,7.481,7.761,7.79,7.667
2017-07-23,7.443,7.55,7.788,7.812,7.666
2017-07-24,7.468,7.605,7.805,7.836,7.664
2017-07-25,7.5,7.642,7.799,7.864,7.658
2017-07-26,7.545,7.625,7.77,7.905,7.642
2017-07-27,7.617,7.664,7.772,7.95,7.642
2017-07-28,7.696,7.716,7.791,7.99,7.649
2017-07-29,7.787,7.788,7.852,8.025,7.663
2017-07-30,7.9,7.824,7.929,8.057,7.662
2017-07-31,8.011,7.864,7.961,8.085,7.687
2017-08-01,8.081,7.93,7.974,8.108,7.708
2017-08-02,8.132,7.977,8.004,8.12,7.717
2017-08-03,8.232,7.982,8.004,8.099,7.736
2017-08-04,8.316,7.986,7.988,8.073,7.764
2017-08-05,8.409,7.963,7.983,8.045,7.791
2017-08-06,8.535,7.946,7.975,8.02,7.82
2017-08-07,8.568,7.902,7.975,7.991,7.841
2017-08-08,8.534,7.748,7.991,7.958,7.817
2017-08-09,8.28,7.703,7.977,7.931,7.797
2017-08-10,8.217,7.702,7.97,7.907,7.817
2017-08-11,8.258,7.708,7.968,7.881,7.833
2017-08-12,8.287,7.716,7.964,7.866,7.845
2017-08-13,8.329,7.761,7.961,7.864,7.862
2017-08-14,8.292,7.785,7.955,7.864,7.86
2017-08-15,8.252,7.734,7.943,7.884,7.861
2017-08-16,8.268,7.729,7.939,7.901,7.88
2017-08-17,8.202,7.782,7.957,7.919,7.887
2017-08-18,8.099,7.764,7.976,7.954,7.88
2017-08-19,8.103,7.73,7.997,7.994,7.878
2017-08-20,8.157,7.806,8.015,8.021,7.901
2017-08-21,8.047,7.855,8.041,8.049,7.891
2017-08-22,7.952,7.792,8.066,8.092,7.9
2017-08-23,7.878,7.795,8.074,8.116,7.903
2017-08-24,7.767,7.785,8.063,8.104,7.894
2017-08-25,7.622,7.816,8.048,8.074,7.908
2017-08-26,7.576,7.813,8.03,8.045,7.919
2017-08-27,7.541,7.774,8.006,8.012,7.9
2017-08-28,7.576,7.73,7.978,7.984,7.88
2017-08-29,7.619,7.689,7.947,7.966,7.874
2017-08-30,7.599,7.668,7.917,7.955,7.877
2017-08-31,7.587,7.672,7.894,7.949,7.898
2017-09-01,7.623,7.648,7.85,7.939,7.923
2017-09-02,7.669,7.699,7.838,7.912,7.939
2017-09-03,7.682,7.751,7.865,7.913,7.987
2017-09-04,7.73,7.693,7.847,7.924,8.016
2017-09-05,7.782,7.745,7.823,7.927,8.025
2017-09-06,7.861,7.755,7.87,7.996,8.067
2017-09-07,7.801,7.813,7.918,8.054,8.116
2017-09-08,7.801,7.837,7.932,8.088,8.171
2017-09-09,7.751,7.911,7.97,8.093,8.207
2017-09-10,7.754,7.946,7.984,8.046,8.242
2017-09-11,7.754,7.946,7.962,7.978,8.244
2017-09-12,7.735,7.943,7.92,7.91,8.22
2017-09-13,7.664,7.916,7.836,7.87,8.162
2017-09-14,7.644,7.909,7.775,7.835,8.099
2017-09-15,7.724,7.924,7.772,7.808,8.119
2017-09-16,7.867,7.939,7.786,7.793,8.16
2017-09-17,7.965,7.956,7.79,7.782,8.184
2017-09-18,7.99,7.993,7.785,7.773,8.186
2017-09-19,8.028,8.055,7.778,7.769,8.162
2017-09-20,8.232,8.146,7.789,7.768,8.171
2017-09-21,8.485,8.272,7.813,7.785,8.253
2017-09-22,8.877,8.417,7.872,7.799,8.363
2017-09-23,9.736,8.838,8.108,7.808,8.492
2017-09-24,10.511,9.145,8.147,7.815,8.548
2017-09-25,10.951,9.107,8.122,7.834,8.667
2017-09-26,11.105,9.177,8.165,7.857,8.715
2017-09-27,11.108,9.152,8.161,7.896,8.715
2017-09-28,11.341,9.104,8.166,7.95,8.811
2017-09-29,11.109,8.953,8.128,8.016,8.85
2017-09-30,10.829,8.507,8.092,8.057,8.849
2017-10-01,11.077,8.804,8.266,8.059,8.864
2017-10-02,10.948,9.12,8.358,8.066,8.778
2017-10-03,11.119,9.118,8.295,8.07,8.832
2017-10-04,11.62,9.663,8.638,8.082,8.888
2017-10-05,11.97,9.809,8.671,8.085,8.905
2017-10-06,12.104,9.163,8.371,8.103,8.91
2017-10-07,12.179,8.882,8.278,8.142,8.837
2017-10-08,11.955,9.042,8.324,8.173,8.877
2017-10-09,12.118,8.988,8.377,8.215,8.923
2017-10-10,11.691,8.683,8.377,8.251,8.832
2017-10-11,11.261,8.644,8.404,8.265,8.817
2017-10-12,10.934,8.6,8.433,8.248,8.801
2017-10-13,10.684,8.722,8.495,8.26,8.838
2017-10-14,10.671,9.005,8.673,8.323,8.917
2017-10-15,10.714,9.238,8.795,8.352,8.924
2017-10-16,11.179,9.309,8.793,8.373,8.983
2017-10-17,11.35,9.069,8.697,8.371,8.978
2017-10-18,11.208,8.896,8.687,8.404,8.941
2017-10-19,11.08,9.071,8.824,8.473,9.038
2017-10-20,10.719,9.353,9.005,8.541,9.063
2017-10-21,10.619,9.396,9.019,8.562,9.061
2017-10-22,10.974,9.343,9.004,8.59,9.057
2017-10-23,10.768,9.716,9.19,8.671,9.092
2017-10-24,10.582,10.229,9.416,8.735,9.048
2017-10-25,11.068,10.443,9.457,8.771,9.085
2017-10-26,11.896,10.67,9.596,8.863,9.192
2017-10-27,12.388,10.971,9.718,8.926,9.286
2017-10-28,12.2,10.379,9.479,8.922,9.194
2017-10-29,12.067,9.785,9.343,8.976,9.06
2017-10-30,11.969,9.92,9.437,9.079,9.11
2017-10-31,12.655,10.203,9.773,9.208,9.235
2017-11-01,12.674,9.533,9.549,9.094,9.211
2017-11-02,11.004,9.013,9.35,8.986,9.013
2017-11-03,10.653,9.142,9.376,9.026,9.11
2017-11-04,11.086,9.287,9.453,9.06,9.233
2017-11-05,10.968,9.174,9.437,9.014,9.126
2017-11-06,10.612,9.34,9.584,9.198,9.082
2017-11-07,11.13,9.672,9.869,9.339,9.224
2017-11-08,11.45,9.431,9.76,9.258,9.219
2017-11-09,11.553,9.53,9.852,9.337,9.213
2017-11-10,11.473,10.055,10.191,9.552,9.321
2017-11-11,11.553,10.083,10.278,9.567,9.34
2017-11-12,11.148,9.434,9.943,9.357,9.175
2017-11-13,10.44,9.468,9.871,9.358,9.148
2017-11-14,10.606,9.635,9.964,9.433,9.235
2017-11-15,10.826,9.832,10.155,9.557,9.276
2017-11-16,10.953,10.59,10.582,9.818,9.326
2017-11-17,11.107,11.123,10.78,9.968,9.331
2017-11-18,11.221,11.052,10.664,9.849,9.297
2017-11-19,11.214,10.288,10.401,9.687,9.245
2017-11-20,11.097,10.418,10.475,9.81,9.236
2017-11-21,11.122,9.925,10.356,9.636,9.235
2017-11-22,10.783,9.342,10.008,9.408,9.176
2017-11-23,10.425,9.44,9.88,9.362,9.171
2017-11-24,10.62,9.507,9.848,9.291,9.222
2017-11-25,10.408,9.462,9.756,9.311,9.17
2017-11-26,10.288,9.531,9.776,9.406,9.153
2017-11-27,10.532,9.557,9.822,9.41,9.2
2017-11-28,10.586,9.405,9.703,9.337,9.171
2017-11-29,10.004,9.339,9.675,9.399,9.095
2017-11-30,10.149,9.434,9.767,9.464,9.18
2017-12-01,10.265,9.49,9.791,9.491,9.191
2017-12-02,10.3,9.584,9.886,9.527,9.219
2017-12-03,10.536,9.702,9.992,9.541,9.282
2017-12-04,10.653,10.005,10.196,9.587,9.306
2017-12-05,10.804,10.295,10.396,9.636,9.324
2017-12-06,10.85,10.538,10.662,9.798,9.317
2017-12-07,10.665,10.421,10.759,9.881,9.272
2017-12-08,10.703,10.519,10.567,9.809,9.244
2017-12-09,10.659,10.419,10.384,9.804,9.241
2017-12-10,10.691,10.428,10.382,9.883,9.286
2017-12-11,10.638,10.492,10.46,9.957,9.303
2017-12-12,10.724,10.071,10.357,9.905,9.336
2017-12-13,10.738,10.158,10.395,9.996,9.35
2017-12-14,10.731,10.339,10.568,10.097,9.377
2017-12-15,10.576,9.734,10.23,9.721,9.358
2017-12-16,10.158,9.311,9.811,9.508,9.301
2017-12-17,9.686,9.289,9.758,9.517,9.323
2017-12-18,9.722,9.38,9.802,9.564,9.405
2017-12-19,9.63,9.446,9.855,9.66,9.427
2017-12-20,9.77,9.543,9.924,9.754,9.452
2017-12-21,9.939,9.621,9.939,9.761,9.485
2017-12-22,9.905,9.596,9.899,9.693,9.487
2017-12-23,9.838,9.513,9.889,9.694,9.451
2017-12-24,9.734,9.426,9.935,9.821,9.449
2017-12-25,9.969,9.518,10.018,9.878,9.484
2017-12-26,9.935,9.57,10.137,9.974,9.468
2017-12-27,9.754,9.656,10.137,9.883,9.337
2017-12-28,9.747,9.597,9.923,9.601,9.378
2017-12-29,9.748,9.431,9.703,9.354,9.372
2017-12-30,9.657,9.4,9.615,9.338,9.372
2017-12-31,9.628,9.383,9.693,9.53,9.366
2018-01-01,9.656,9.435,9.772,9.643,9.355
2018-01-02,9.601,9.439,9.821,9.721,9.339
2018-01-03,9.441,9.424,9.861,9.826,9.308
2018-01-04,9.165,9.437,9.904,9.939,9.297
2018-01-05,9.27,8.874,9.503,9.708,9.399
2018-01-06,7.874,7.962,8.661,9.554,9.187
2018-01-07,8.162,9.123,9.189,9.737,9.315
2018-01-08,9.383,9.478,9.442,9.509,9.395
2018-01-09,9.407,9.537,9.328,9.468,9.406
2018-01-10,8.92,9.51,9.303,9.486,9.309
2018-01-11,8.935,9.506,9.223,9.421,9.354
2018-01-12,8.903,9.349,9.093,9.284,9.326
2018-01-13,8.356,8.666,8.859,9.106,9.196
2018-01-14,7.924,8.776,8.693,9.011,9.131
2018-01-15,7.717,9.316,8.774,9.027,9.135
2018-01-16,7.478,9.109,8.437,8.734,9.074
2018-01-17,7.081,7.07,7.562,8.479,8.304
2018-01-18,6.9,6.845,7.351,8.591,7
2018-01-19,6.872,6.843,7.257,8.441,7.046
2018-01-20,6.808,6.834,7.151,8.077,7.075
2018-01-21,6.909,6.844,7.116,7.749,7.163
2018-01-22,7.002,6.963,7.095,7.874,7.625
2018-01-23,6.791,6.863,6.968,7.697,7.834
2018-01-24,6.662,6.651,6.875,7.447,7.253
2018-01-25,6.737,6.846,6.928,7.512,7.535
2018-01-26,6.722,7.284,6.822,7.871,8.711
2018-01-27,6.884,8.138,6.729,7.918,8.826
2018-01-28,6.721,7.529,6.657,7.421,8.379
2018-01-29,6.679,7.057,6.667,7.417,8.527
2018-01-30,6.532,7.11,6.512,7.514,8.814
2018-01-31,5.883,6.678,6.126,7.022,7.618
2018-02-01,5.618,5.854,6.159,6.949,6.638
2018-02-02,5.666,5.822,6.255,6.986,6.583
2018-02-03,5.905,5.74,6.321,6.969,6.661
2018-02-04,6.002,6.035,6.405,7.043,7.388
2018-02-05,6.035,5.964,6.438,7.025,7.597
2018-02-06,6.266,6.214,6.548,7.049,7.344
2018-02-07,6.301,6.395,6.675,7.269,8.047
2018-02-08,6.178,6.388,6.606,7.232,8.319
2018-02-09,6.262,6.24,6.588,7.127,8.181
2018-02-10,6.25,6.279,6.557,7.133,8.472
2018-02-11,6.151,6.19,6.513,7.094,8.601
2018-02-12,6.199,6.208,6.539,7.065,8.563
2018-02-13,6.164,6.352,6.567,7.131,8.617
2018-02-14,5.891,6.963,6.492,7.249,8.643
2018-02-15,5.934,6.679,6.439,7.054,8.604
2018-02-16,6.159,6.074,6.506,7.011,8.61
2018-02-17,6.148,6.094,6.529,7.059,8.618
2018-02-18,6.066,6.476,6.518,7.09,8.621
2018-02-19,6.172,6.079,6.454,6.965,8.624
2018-02-20,6.204,6.227,6.36,6.926,8.458
2018-02-21,6.095,6.325,6.337,7.034,8.647
2018-02-22,6.106,6.376,6.393,7.15,8.643
2018-02-23,6.105,6.436,6.515,7.224,8.614
2018-02-24,5.907,6.284,6.31,7.066,8.366
2018-02-25,5.689,6.175,6.179,6.982,8.323
2018-02-26,5.358,5.918,6.018,6.847,8.205
2018-02-27,5.154,5.301,5.693,6.676,7.304
2018-02-28,5.095,5.398,5.698,6.704,7.795
2018-03-01,5.025,5.458,5.608,6.63,8.135
2018-03-02,4.869,5.295,5.392,6.463,8.064
2018-03-03,4.482,5.023,4.987,6.239,7.763
2018-03-04,3.718,4.394,4.283,5.742,5.348
2018-03-05,3.421,3.9,3.933,5.47,3.729
2018-03-06,3.693,3.788,3.814,4.994,4.257
2018-03-07,3.989,3.948,3.697,4.68,5.069
2018-03-08,3.384,4.07,3.414,4.325,5.625
2018-03-09,2.58,3.498,3.021,3.909,5.282
2018-03-10,2.531,3.036,3.206,4.265,5.928
2018-03-11,2.934,3.937,3.705,4.769,6.123
2018-03-12,3.52,4.894,4.28,5.391,6.394
2018-03-13,4.202,5.129,4.707,5.858,6.495
2018-03-14,3.874,4.674,4.214,5.306,6.265
2018-03-15,2.439,2.751,3.216,4.664,5.729
2018-03-16,2.6,4.134,4.083,5.84,6.111
2018-03-17,3.681,5.748,5.159,6.802,6.356
2018-03-18,4.239,6.127,5.939,7.255,6.536
2018-03-19,5.055,6.201,6.389,7.386,6.752
2018-03-20,5.383,6.166,6.489,7.356,6.959
2018-03-21,5.529,6.203,6.492,7.341,7.327
2018-03-22,5.418,6.079,6.254,7.167,7.594
2018-03-23,4.736,4.934,5.28,6.446,7.188
2018-03-24,4.152,4.011,4.88,6.278,7.504
2018-03-25,3.854,4.009,4.778,6.217,7.76
2018-03-26,3.514,3.454,4.313,5.656,7.588
2018-03-27,3.131,3.108,3.765,5.219,7.275
2018-03-28,2.834,2.768,3.597,5.113,7.097
2018-03-29,2.722,2.749,3.679,5.282,7.044
2018-03-30,2.786,3.163,3.96,5.686,7.56
2018-03-31,2.815,3.473,4.184,5.921,7.934
2018-04-01,2.969,3.977,4.591,6.353,8.189
2018-04-02,3.135,4.327,4.936,6.74,8.247
2018-04-03,3.254,4.765,5.273,7.075,8.327
2018-04-04,3.312,4.704,5.273,7.045,8.326
2018-04-05,3.289,4.388,4.941,6.801,8.214
2018-04-06,3.479,5.701,5.589,7.382,8.404
2018-04-07,4.24,6.81,6.516,8.033,8.482
2018-04-08,4.702,6.622,6.937,8.129,8.439
2018-04-09,4.581,6.388,6.98,8.06,8.361
2018-04-10,4.486,6.305,6.878,7.983,8.349
2018-04-11,4.418,6.132,6.716,7.861,8.379
2018-04-12,4.283,5.556,6.299,7.589,8.338
2018-04-13,4.256,4.979,5.778,7.202,8.253
2018-04-14,4.125,4.716,5.518,7.015,8.25
2018-04-15,4.056,4.82,5.65,7.057,8.318
2018-04-16,3.968,4.634,5.442,6.766,8.293
2018-04-17,3.908,4.171,4.76,5.948,7.943
2018-04-18,3.953,4.1,4.588,5.721,7.738
2018-04-19,4.061,4.184,4.768,5.969,8.209
2018-04-20,4.113,4.197,4.927,6.086,8.35
2018-04-21,4.095,4.223,4.988,6.029,8.099
2018-04-22,4.086,4.328,5.021,6.01,7.941
2018-04-23,4.116,4.437,5.048,6.026,7.947
2018-04-24,4.154,4.316,4.955,5.926,7.962
2018-04-25,4.206,4.363,4.874,5.928,8.088
2018-04-26,4.238,4.53,4.907,6.068,8.305
2018-04-27,4.262,4.379,4.831,6.018,8.282
2018-04-28,4.286,4.844,5.019,6.331,8.553
2018-04-29,4.404,4.914,5.234,6.64,8.61
2018-04-30,4.456,4.905,5.371,6.804,8.584
2018-05-01,4.475,4.804,5.341,6.787,8.549
2018-05-02,4.467,4.82,5.297,6.793,8.539
2018-05-03,4.499,5.025,5.455,6.955,8.534
2018-05-04,4.546,5.366,5.797,7.193,8.506
2018-05-05,4.617,5.285,5.905,7.261,8.5
2018-05-06,4.647,5.783,6.119,7.447,8.469
2018-05-07,4.79,6.594,6.616,7.676,8.456
2018-05-08,4.869,6.441,6.735,7.756,8.476
2018-05-09,4.848,6.221,6.533,7.745,8.488
2018-05-10,4.836,6.256,6.382,7.715,8.486
2018-05-11,4.83,6.002,6.111,7.641,8.486
2018-05-12,4.852,6.348,6.327,7.694,8.48
2018-05-13,4.997,6.462,6.637,7.743,8.511
2018-05-14,5.132,6.192,6.54,7.724,8.538
2018-05-15,5.133,6.124,6.32,7.678,8.546
2018-05-16,5.14,6.253,6.294,7.675,8.551
2018-05-17,5.176,6.208,6.274,7.653,8.552
2018-05-18,5.22,6.011,6.126,7.592,8.545
2018-05-19,5.229,5.822,6.004,7.525,8.518
2018-05-20,5.315,5.621,5.844,7.412,8.49
2018-05-21,5.418,5.625,5.921,7.403,8.472
2018-05-22,5.559,5.833,6.251,7.491,8.506
2018-05-23,5.784,5.719,6.219,7.407,8.526
2018-05-24,5.827,5.697,6.108,7.344,8.514
2018-05-25,5.871,5.714,6.064,7.28,8.487
2018-05-26,5.951,5.771,6.077,7.271,8.465
2018-05-27,6.025,6.021,6.378,7.422,8.481
2018-05-28,6.232,5.95,6.416,7.375,8.476
2018-05-29,6.301,5.869,6.265,7.243,8.442
2018-05-30,6.205,5.965,6.33,7.311,8.422
2018-05-31,6.392,5.973,6.383,7.318,8.435
2018-06-01,6.539,5.992,6.348,7.247,8.415
2018-06-02,6.479,6.008,6.38,7.248,8.376
2018-06-03,6.503,5.956,6.474,7.314,8.362
2018-06-04,6.656,6.052,6.502,7.272,8.32
2018-06-05,6.706,6.616,6.537,7.175,8.198
2018-06-06,6.731,7.193,6.674,7.2,8.073
2018-06-07,6.856,7.117,6.791,7.277,8.103
2018-06-08,7.13,6.932,6.85,7.308,8.158
2018-06-09,7.369,6.719,6.902,7.341,8.209
2018-06-10,7.475,6.444,6.962,7.39,8.236
2018-06-11,7.568,6.332,6.994,7.418,8.225
2018-06-12,7.577,6.333,6.994,7.408,8.254
2018-06-13,7.639,6.368,6.993,7.412,8.291
2018-06-14,7.661,6.381,7.045,7.582,8.323
2018-06-15,7.121,6.467,7.135,7.75,8.211
2018-06-16,6.867,6.375,7.185,7.765,8.178
2018-06-17,7.069,6.33,7.192,7.725,8.192
2018-06-18,7.252,6.331,7.182,7.679,8.199
2018-06-19,7.347,6.387,7.199,7.646,8.168
2018-06-20,7.244,6.503,7.285,7.786,8.105
2018-06-21,6.577,6.539,7.353,7.909,8.011
2018-06-22,6.482,6.424,7.403,7.913,8.031
2018-06-23,6.722,6.421,7.421,7.88,8.048
2018-06-24,6.919,6.43,7.405,7.856,8.05
2018-06-25,7.117,6.507,7.435,7.855,8.038
2018-06-26,7.233,6.544,7.49,7.866,8.035
2018-06-27,7.39,6.501,7.533,7.812,8.061
2018-06-28,7.554,6.537,7.549,7.767,8.085
2018-06-29,7.651,6.555,7.537,7.751,8.088
2018-06-30,7.714,6.625,7.534,7.754,8.083
2018-07-01,7.666,6.632,7.535,7.766,8.056
2018-07-02,7.598,6.599,7.541,7.737,8.062
2018-07-03,7.782,6.628,7.573,7.687,8.097
2018-07-04,7.91,6.708,7.596,7.664,8.108
2018-07-05,7.979,6.744,7.596,7.667,8.083
2018-07-06,8,6.777,7.612,7.647,8.051
2018-07-07,8.049,6.84,7.626,7.63,8.034
2018-07-08,7.744,6.876,7.586,7.671,7.936
2018-07-09,7.085,6.891,7.565,7.686,7.861
2018-07-10,7.177,6.887,7.597,7.665,7.841
2018-07-11,7.316,6.936,7.622,7.66,7.823
2018-07-12,7.357,6.962,7.654,7.678,7.828
2018-07-13,7.447,6.948,7.711,7.689,7.847
2018-07-14,7.668,6.952,7.791,7.692,7.888
2018-07-15,7.913,7.03,7.871,7.7,7.936
2018-07-16,8.075,7.145,7.919,7.709,7.97
2018-07-17,8.157,7.262,7.949,7.72,7.988
2018-07-18,8.209,7.372,7.979,7.739,7.991
2018-07-19,8.273,7.434,7.99,7.783,7.966
2018-07-20,8.25,7.439,7.998,7.838,7.927
2018-07-21,8.237,7.522,8.066,7.892,7.915
2018-07-22,8.405,7.633,8.163,7.943,7.911
2018-07-23,8.543,7.716,8.239,7.99,7.902
2018-07-24,8.645,7.747,8.281,8.027,7.887
2018-07-25,8.759,7.795,8.338,8.07,7.887
2018-07-26,8.883,7.841,8.404,8.102,7.905
2018-07-27,8.996,7.853,8.439,8.113,7.926
2018-07-28,9,7.741,8.387,8.092,7.916
2018-07-29,8.918,7.676,8.361,8.1,7.906
2018-07-30,8.94,7.724,8.422,8.129,7.933
2018-07-31,8.987,7.746,8.46,8.146,7.944
2018-08-01,8.966,7.75,8.477,8.168,7.949
2018-08-02,8.908,7.821,8.543,8.226,7.962
2018-08-03,8.948,7.903,8.602,8.273,7.973
2018-08-04,8.778,7.902,8.561,8.295,7.935
2018-08-05,8.455,7.936,8.551,8.343,7.908
2018-08-06,8.48,8.009,8.639,8.406,7.921
2018-08-07,8.551,8.079,8.716,8.459,7.927
2018-08-08,8.612,8.144,8.785,8.51,7.94
2018-08-09,8.654,8.183,8.837,8.553,7.941
2018-08-10,8.696,8.225,8.898,8.597,7.949
2018-08-11,8.712,8.239,8.943,8.63,7.946
2018-08-12,8.663,8.252,8.981,8.668,7.945
2018-08-13,8.817,8.344,9.099,8.737,7.968
2018-08-14,9.133,8.491,9.259,8.817,7.999
2018-08-15,9.452,8.643,9.398,8.883,8.045
2018-08-16,9.693,8.724,9.456,8.9,8.093
2018-08-17,9.865,8.773,9.473,8.906,8.133
2018-08-18,10.014,8.863,9.54,8.946,8.171
2018-08-19,10.136,8.983,9.614,8.971,8.197
2018-08-20,10.231,9.096,9.641,8.989,8.213
2018-08-21,10.328,9.351,9.785,9.071,8.223
2018-08-22,10.412,9.61,9.906,9.146,8.22
2018-08-23,10.511,9.815,9.944,9.183,8.218
2018-08-24,10.587,9.694,9.822,9.113,8.228
2018-08-25,10.673,9.364,9.659,9.016,8.232
2018-08-26,10.655,9.206,9.596,8.959,8.231
2018-08-27,10.681,9.142,9.608,8.925,8.245
2018-08-28,10.757,9.108,9.662,8.893,8.265
2018-08-29,10.823,9.053,9.677,8.851,8.278
2018-08-30,10.853,8.857,9.576,8.791,8.286
2018-08-31,10.859,8.751,9.503,8.769,8.293
2018-09-01,10.927,8.927,9.63,8.843,8.313
2018-09-02,11.012,9.263,9.917,8.969,8.34
2018-09-03,11.07,9.399,10.044,9.021,8.347
2018-09-04,11.187,9.488,10.049,9.047,8.365
2018-09-05,11.245,9.487,9.984,9.063,8.384
2018-09-06,11.366,9.729,10.087,9.152,8.406
2018-09-07,11.389,9.793,10.194,9.211,8.419
2018-09-08,11.401,9.838,10.194,9.245,8.435
2018-09-09,11.459,9.966,10.252,9.305,8.453
2018-09-10,11.509,10.289,10.404,9.421,8.472
2018-09-11,11.639,10.717,10.615,9.578,8.488
2018-09-12,11.754,11.007,10.698,9.675,8.483
2018-09-13,11.772,10.776,10.545,9.64,8.496
2018-09-14,12.094,10.79,10.51,9.664,8.554
2018-09-15,12.291,10.883,10.582,9.747,8.607
2018-09-16,12.335,10.793,10.632,9.786,8.641
2018-09-17,12.461,10.424,10.582,9.775,8.667
2018-09-18,12.696,10.115,10.516,9.751,8.686
2018-09-19,12.633,9.583,10.435,9.707,8.693
2018-09-20,12.655,9.976,10.651,9.909,8.769
2018-09-21,12.501,10.872,11.094,10.255,8.784
2018-09-22,12.656,11.576,11.392,10.496,8.786
2018-09-23,12.723,11.02,11.301,10.481,8.8
2018-09-24,13.031,10.449,11.16,10.457,8.789
2018-09-25,13.126,10.894,11.287,10.673,8.858
2018-09-26,13.475,11.691,11.673,10.998,9.015
2018-09-27,13.716,12.041,11.83,11.069,9.151
2018-09-28,13.301,10.662,11.558,10.775,9.068
2018-09-29,13.233,10.38,11.351,10.63,8.937
2018-09-30,12.748,10.384,11.28,10.697,8.995
2018-10-01,12.601,10.381,11.306,10.828,9.047
2018-10-02,12.682,10.469,11.383,10.94,9.162
2018-10-03,12.839,10.702,11.54,11.077,9.255
2018-10-04,12.837,10.705,11.614,11.131,9.268
2018-10-05,12.834,10.281,11.542,11.048,9.216
2018-10-06,12.36,9.994,11.427,10.937,9.162
2018-10-07,12.084,10.316,11.455,11.033,9.201
2018-10-08,12.28,10.503,11.567,11.146,9.274
2018-10-09,12.452,10.754,11.703,11.257,9.32
2018-10-10,12.564,10.787,11.739,11.24,9.337
2018-10-11,12.432,10.126,11.594,11.011,9.304
2018-10-12,12.503,10.318,11.593,11.114,9.349
2018-10-13,12.436,10.654,11.688,11.281,9.37
2018-10-14,12.425,10.529,11.673,11.261,9.376
2018-10-15,12.4,10.403,11.614,11.211,9.379
2018-10-16,12.266,10.522,11.585,11.264,9.392
2018-10-17,12.005,9.983,11.401,10.936,9.366
2018-10-18,10.789,9.337,10.941,10.374,9.272
2018-10-19,10.385,9.216,10.612,9.969,9.383
2018-10-20,9.704,9.12,10.347,9.924,9.348
2018-10-21,9.838,9.233,10.401,10.085,9.342
2018-10-22,10.079,9.246,10.429,10.101,9.45
2018-10-23,9.895,9.305,10.404,10.113,9.478
2018-10-24,9.851,9.378,10.491,10.218,9.486
2018-10-25,10.382,9.732,10.672,10.411,9.551
2018-10-26,10.678,10.058,10.763,10.43,9.603
2018-10-27,10.402,10.034,10.697,10.339,9.661
2018-10-28,10.266,10.076,10.706,10.501,9.623
2018-10-29,10.496,10.296,10.902,10.783,9.656
2018-10-30,10.977,10.521,11.121,10.888,9.684
2018-10-31,11.291,10.667,11.223,10.967,9.72
2018-11-01,11.382,10.869,11.292,11.089,9.744
2018-11-02,11.466,11.043,11.363,11.188,9.794
2018-11-03,11.559,11.203,11.361,11.189,9.783
2018-11-04,11.602,11.267,11.318,11.152,9.743
2018-11-05,11.432,10.569,11.196,10.822,9.59
2018-11-06,11.04,10.235,11.064,10.607,9.556
2018-11-07,11.116,10.673,11.138,10.835,9.604
2018-11-08,11.278,10.686,11.142,10.814,9.584
2018-11-09,11.059,10.21,11.01,10.489,9.515
2018-11-10,10.771,10.133,10.897,10.428,9.507
2018-11-11,10.971,10.483,10.962,10.668,9.57
2018-11-12,10.987,10.202,10.892,10.405,9.535
2018-11-13,10.487,9.78,10.567,9.95,9.54
